,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away
333,333,34,Sun,2019-04-14,16:30,Liverpool,1.2,0.7,Chelsea,"53,279",Anfield,Michael Oliver,/en/matches/bcd4eb6f/Liverpool-Chelsea-April-14-2019-Premier-League,2,0,4-3-3,4-3-3,5.0,9.0,9.0,2.0,24.0,8.0,822.0,570.0,19.0,30.0,13.0,10.0,13.0,7.0,13.0,32.0,2.0,2.0,4.0,10.0,27.0,17.0,68.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,Alisson,Fabinho,Virgil van Dijk,Naby Keïta,Roberto Firmino,Sadio Mané,Mohamed Salah,Jordan Henderson,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Simon Mignolet,Georginio Wijnaldum,Dejan Lovren,James Milner,Daniel Sturridge,Xherdan Shaqiri,Kepa Arrizabalaga,Antonio Rüdiger,Jorginho,N'Golo Kanté,Eden Hazard,Ruben Loftus-Cheek,Callum Hudson-Odoi,Willian,César Azpilicueta,David Luiz,Emerson Palmieri,Willy Caballero,Ross Barkley,Gonzalo Higuaín,Pedro,Mateo Kovačić,Olivier Giroud
334,334,34,Mon,2019-04-15,20:00,Watford,1.0,2.3,Arsenal,"20,480",Vicarage Road Stadium,Craig Pawson,/en/matches/b3f8966d/Watford-Arsenal-April-15-2019-Premier-League,0,1,3-5-2,4-2-3-1,12.0,8.0,6.0,4.0,18.0,13.0,480.0,811.0,13.0,12.0,13.0,15.0,14.0,14.0,15.0,23.0,2.0,4.0,10.0,7.0,17.0,11.0,67.0,59.0,2.0,1.0,0.0,0.0,0.0,0.0,Ben Foster,Daryl Janmaat,Troy Deeney,Adam Masina,Craig Cathcart,Abdoulaye Doucouré,Andre Gray,Will Hughes,Kiko Femenía,Christian Kabasele,Étienne Capoue,Heurelho Gomes,Miguel Britos,Adrian Mariappa,Isaac Success,Ken Sema,Nathaniel Chalobah,Bernd Leno,Laurent Koscielny,Henrikh Mkhitaryan,Aaron Ramsey,Lucas Torreira,Pierre-Emerick Aubameyang,Alex Iwobi,Nacho Monreal,Shkodran Mustafi,Konstantinos Mavropanos,Granit Xhaka,Petr Čech,Mohamed Elneny,Alexandre Lacazette,Mesut Özil,Ainsley Maitland-Niles,Mattéo Guendouzi
335,335,31,Tue,2019-04-16,19:45,Brighton,0.6,0.9,Cardiff City,"30,226",The American Express Community Stadium,Andre Marriner,/en/matches/b6ce8e80/Brighton-and-Hove-Albion-Cardiff-City-April-16-2019-Premier-League,0,2,4-2-3-1,4-2-3-1,11.0,13.0,5.0,4.0,21.0,7.0,698.0,474.0,18.0,29.0,8.0,24.0,40.0,34.0,17.0,31.0,2.0,0.0,5.0,11.0,26.0,19.0,83.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,Mathew Ryan,Bruno,Shane Duffy,Lewis Dunk,Dale Stephens,Pascal Groß,Alireza Jahanbakhsh,Glenn Murray,Solly March,Davy Pröpper,Bernardo,David Button,Gaëtan Bong,Beram Kayal,Jürgen Locadia,Florin Andone,José Izquierdo,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Joe Ralls,Aron Gunnarsson,Nathaniel Mendez-Laing,Víctor Camarasa,Oumar Niasse,Junior Hoilett,Brian Murphy,Kenneth Zohore,Josh Murphy,Bobby Reid,Leandro Bacuna,Kadeem Harris
336,336,35,Sat,2019-04-20,12:30,Manchester City,1.9,1.0,Tottenham,"54,489",Etihad Stadium,Michael Oliver,/en/matches/82b40b35/Manchester-City-Tottenham-Hotspur-April-20-2019-Premier-League,1,0,4-3-3,5-3-2,11.0,11.0,4.0,4.0,18.0,7.0,745.0,525.0,15.0,26.0,10.0,11.0,16.0,14.0,11.0,23.0,2.0,2.0,4.0,13.0,33.0,16.0,74.0,69.0,1.0,0.0,0.0,2.0,0.0,0.0,Ederson,Kyle Walker,John Stones,Raheem Sterling,İlkay Gündoğan,Sergio Agüero,Aymeric Laporte,Kevin De Bruyne,Bernardo Silva,Oleksandr Zinchenko,Phil Foden,Arijanet Muric,Leroy Sané,David Silva,Fernandinho,Riyad Mahrez,Nicolás Otamendi,Paulo Gazzaniga,Toby Alderweireld,Jan Vertonghen,Davinson Sánchez,Son Heung-min,Eric Dier,Dele Alli,Juan Foyth,Christian Eriksen,Lucas Moura,Ben Davies,Michel Vorm,Danny Rose,Vincent Janssen,Victor Wanyama,Kyle Walker-Peters,Fernando Llorente
337,337,35,Sat,2019-04-20,15:00,West Ham,1.2,0.9,Leicester City,"59,960",London Stadium,Lee Probert,/en/matches/2e2b870b/West-Ham-United-Leicester-City-April-20-2019-Premier-League,2,2,4-1-4-1,4-4-1-1,8.0,9.0,6.0,8.0,21.0,20.0,567.0,596.0,19.0,27.0,10.0,8.0,9.0,15.0,24.0,27.0,1.0,2.0,6.0,7.0,23.0,22.0,56.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,Łukasz Fabiański,Fabián Balbuena,Pablo Zabaleta,Marko Arnautović,Felipe Anderson,Robert Snodgrass,Mark Noble,Angelo Ogbonna,Arthur Masuaku,Michail Antonio,Declan Rice,Adrián,Pedro Obiang,Jack Wilshere,Issa Diop,Ryan Fredericks,Lucas Pérez,Kasper Schmeichel,Ben Chilwell,Jonny Evans,Demarai Gray,Jamie Vardy,James Maddison,Marc Albrighton,Ricardo Pereira,Harry Maguire,Youri Tielemans,Wilfred Ndidi,Danny Ward,Çağlar Söyüncü,Kelechi Iheanacho,Harvey Barnes,Shinji Okazaki,Nampalys Mendy
338,338,35,Sat,2019-04-20,15:00,Bournemouth,2.2,2.5,Fulham,"10,511",Vitality Stadium,David Coote,/en/matches/935a3490/Bournemouth-Fulham-April-20-2019-Premier-League,0,1,4-4-2,4-2-3-1,11.0,18.0,3.0,7.0,11.0,17.0,594.0,605.0,21.0,14.0,7.0,14.0,19.0,20.0,22.0,11.0,1.0,0.0,9.0,11.0,19.0,23.0,47.0,77.0,1.0,0.0,0.0,3.0,0.0,0.0,Artur Boruc,Steve Cook,Dan Gosling,Nathan Aké,Jefferson Lerma,Callum Wilson,Joshua King,Junior Stanislas,David Brooks,Ryan Fraser,Chris Mepham,Asmir Begović,Lys Mousset,Emerson Hyndman,Jack Simpson,Dominic Solanke,Sam Surridge,Sergio Rico,Ryan Sessegnon,Denis Odoi,Calum Chambers,Aleksandar Mitrović,Ryan Babel,Tim Ream,Maxime Le Marchand,Joe Bryan,Jean Seri,Andre-Frank Zambo Anguissa,Fabricio,Neeskens Kebano,Floyd Ayité,André Schürrle,Håvard Nordtveit,Cyrus Christie
339,339,35,Sat,2019-04-20,15:00,Huddersfield,1.0,0.9,Watford,"23,957",The John Smith's Stadium,Roger East,/en/matches/d0b13a22/Huddersfield-Town-Watford-April-20-2019-Premier-League,1,2,4-4-1-1,4-2-2-2,15.0,9.0,2.0,2.0,14.0,10.0,529.0,597.0,15.0,16.0,12.0,7.0,12.0,10.0,17.0,14.0,1.0,2.0,5.0,7.0,21.0,19.0,61.0,62.0,2.0,0.0,0.0,2.0,0.0,0.0,Jonas Lössl,Tommy Smith,Terence Kongolo,Jonathan Hogg,Juninho Bacuna,Elias Kachunga,Aaron Mooy,Isaac Mbenza,Steve Mounié,Christopher Schindler,Erik Durm,Joel Coleman,Chris Löwe,Karlan Grant,Alex Pritchard,Jon Gorenc Stanković,Florent Hadergjonaj,Ben Foster,Adrian Mariappa,Gerard Deulofeu,Adam Masina,Ken Sema,Craig Cathcart,Abdoulaye Doucouré,Andre Gray,Will Hughes,Kiko Femenía,Étienne Capoue,Heurelho Gomes,Daryl Janmaat,Miguel Britos,Isaac Success,Nathaniel Chalobah,Marc Navarro
340,340,35,Sat,2019-04-20,15:00,Wolves,2.7,0.2,Brighton,"31,096",Molineux Stadium,Craig Pawson,/en/matches/f6e97df8/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-20-2019-Premier-League,0,0,3-5-2,4-3-3,0.0,8.0,14.0,1.0,38.0,8.0,784.0,451.0,12.0,24.0,6.0,9.0,20.0,26.0,9.0,40.0,0.0,1.0,2.0,15.0,22.0,18.0,72.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,Rui Patrício,Matt Doherty,Ryan Bennett,Rúben Neves,Raúl Jiménez,Willy Boly,Conor Coady,Morgan Gibbs-White,Diogo Jota,Jonny Castro,João Moutinho,John Ruddy,Ivan Cavaleiro,Hélder Costa,Romain Saïss,Rúben Vinagre,Leander Dendoncker,Mathew Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Pascal Groß,Glenn Murray,José Izquierdo,Solly March,Davy Pröpper,David Button,Beram Kayal,Jürgen Locadia,Florin Andone,Alireza Jahanbakhsh,Bernardo
341,341,35,Sat,2019-04-20,17:30,Newcastle Utd,1.4,1.2,Southampton,"52,191",St. James' Park,Anthony Taylor,/en/matches/deab42c4/Newcastle-United-Southampton-April-20-2019-Premier-League,3,1,5-4-1,3-4-3,5.0,11.0,4.0,11.0,16.0,22.0,492.0,597.0,22.0,14.0,14.0,14.0,36.0,19.0,31.0,19.0,0.0,2.0,9.0,6.0,28.0,26.0,76.0,71.0,0.0,0.0,0.0,2.0,0.0,0.0,Martin Dúbravka,Paul Dummett,Ki Sung-yueng,Fabian Schär,Jamaal Lascelles,Salomón Rondón,Matt Ritchie,Isaac Hayden,Ayoze Pérez,Javier Manquillo,Miguel Almirón,Karl Darlow,Jonjo Shelvey,Mohamed Diamé,Yoshinori Mutō,Federico Fernández,DeAndre Yedlin,Angus Gunn,Maya Yoshida,Jack Stephens,Danny Ings,Oriol Romeu,James Ward-Prowse,Ryan Bertrand,Nathan Redmond,Pierre Højbjerg,Jan Bednarek,Josh Sims,Fraser Forster,Shane Long,Charlie Austin,Stuart Armstrong,Mario Lemina,Callum Slattery
342,342,35,Sun,2019-04-21,13:30,Everton,1.6,0.3,Manchester Utd,"39,395",Goodison Park,Paul Tierney,/en/matches/225a548e/Everton-Manchester-United-April-21-2019-Premier-League,4,0,4-2-3-1,4-3-3,11.0,7.0,10.0,2.0,26.0,14.0,556.0,570.0,17.0,12.0,13.0,8.0,21.0,25.0,26.0,24.0,1.0,1.0,6.0,8.0,24.0,30.0,80.0,63.0,1.0,0.0,0.0,1.0,0.0,0.0,Jordan Pickford,Michael Keane,Kurt Zouma,Gylfi Sigurðsson,Lucas Digne,Idrissa Gana Gueye,Morgan Schneiderlin,Bernard,Séamus Coleman,Dominic Calvert-Lewin,Richarlison,Maarten Stekelenburg,Phil Jagielka,Theo Walcott,Cenk Tosun,James McCarthy,Tom Davies,David de Gea,Victor Lindelöf,Phil Jones,Paul Pogba,Romelu Lukaku,Marcus Rashford,Anthony Martial,Chris Smalling,Fred,Diogo Dalot,Nemanja Matić,Sergio Romero,Alexis Sánchez,Juan Mata,Jesse Lingard,Andreas Pereira,Ashley Young
343,343,35,Sun,2019-04-21,16:00,Arsenal,1.2,1.6,Crystal Palace,"59,929",Emirates Stadium,Jonathan Moss,/en/matches/e379285b/Arsenal-Crystal-Palace-April-21-2019-Premier-League,2,3,3-4-1-2,4-4-2,15.0,12.0,8.0,3.0,30.0,10.0,827.0,420.0,15.0,27.0,10.0,14.0,10.0,14.0,7.0,34.0,1.0,2.0,5.0,10.0,27.0,15.0,47.0,67.0,4.0,0.0,0.0,1.0,0.0,0.0,Bernd Leno,Mohamed Elneny,Laurent Koscielny,Alexandre Lacazette,Mesut Özil,Pierre-Emerick Aubameyang,Shkodran Mustafi,Carl Jenkinson,Konstantinos Mavropanos,Mattéo Guendouzi,Sead Kolašinac,Petr Čech,Henrikh Mkhitaryan,Lucas Torreira,Ainsley Maitland-Niles,Alex Iwobi,Nacho Monreal,Vicente Guaita,Joel Ward,Luka Milivojević,Scott Dann,Max Meyer,Cheikhou Kouyaté,Wilfried Zaha,Christian Benteke,James McArthur,Aaron Wan-Bissaka,Martin Kelly,Wayne Hennessey,Patrick van Aanholt,Andros Townsend,Jordan Ayew,Michy Batshuayi,Bakary Sako
344,344,35,Sun,2019-04-21,16:00,Cardiff City,1.1,3.0,Liverpool,"33,082",Cardiff City Stadium,Martin Atkinson,/en/matches/ea0a6f68/Cardiff-City-Liverpool-April-21-2019-Premier-League,0,2,4-1-4-1,4-3-3,6.0,5.0,5.0,10.0,9.0,20.0,318.0,764.0,15.0,15.0,7.0,8.0,17.0,25.0,30.0,18.0,4.0,2.0,14.0,5.0,14.0,20.0,80.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Joe Ralls,Aron Gunnarsson,Nathaniel Mendez-Laing,Víctor Camarasa,Oumar Niasse,Junior Hoilett,Alex Smithies,Kenneth Zohore,Josh Murphy,Bobby Reid,Leandro Bacuna,Greg Cunningham,Alisson,Virgil van Dijk,Georginio Wijnaldum,Naby Keïta,Roberto Firmino,Sadio Mané,Mohamed Salah,Jordan Henderson,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Simon Mignolet,Fabinho,James Milner,Joe Gomez,Daniel Sturridge,Xherdan Shaqiri
345,345,35,Mon,2019-04-22,20:00,Chelsea,1.3,0.7,Burnley,"40,642",Stamford Bridge,Kevin Friend,/en/matches/9c5949d8/Chelsea-Burnley-April-22-2019-Premier-League,2,2,4-3-3,4-4-2,9.0,4.0,10.0,1.0,43.0,5.0,867.0,397.0,15.0,15.0,3.0,15.0,25.0,17.0,13.0,53.0,1.0,2.0,5.0,14.0,25.0,19.0,50.0,91.0,2.0,0.0,0.0,1.0,0.0,0.0,Kepa Arrizabalaga,Jorginho,N'Golo Kanté,Gonzalo Higuaín,Eden Hazard,Ruben Loftus-Cheek,Callum Hudson-Odoi,Andreas Christensen,César Azpilicueta,David Luiz,Emerson Palmieri,Willy Caballero,Ross Barkley,Pedro,Mateo Kovačić,Olivier Giroud,Davide Zappacosta,Tom Heaton,Matthew Lowton,Charlie Taylor,Jack Cork,James Tarkowski,Ben Mee,Ashley Barnes,Chris Wood,Jeff Hendrick,Ashley Westwood,Dwight McNeil,Joe Hart,Jóhann Berg Guðmundsson,Robbie Brady,Ben Gibson,Stephen Ward,Matěj Vydra
346,346,31,Tue,2019-04-23,19:45,Watford,1.3,2.0,Southampton,"19,170",Vicarage Road Stadium,Mike Dean,/en/matches/704df4ec/Watford-Southampton-April-23-2019-Premier-League,1,1,4-2-2-2,3-4-3,10.0,14.0,3.0,4.0,12.0,12.0,758.0,526.0,14.0,21.0,11.0,23.0,15.0,16.0,13.0,27.0,4.0,5.0,7.0,4.0,28.0,18.0,79.0,91.0,5.0,0.0,0.0,2.0,0.0,0.0,Ben Foster,Daryl Janmaat,Gerard Deulofeu,Adam Masina,Craig Cathcart,Abdoulaye Doucouré,Andre Gray,Will Hughes,Christian Kabasele,Étienne Capoue,Roberto Pereyra,Heurelho Gomes,Miguel Britos,Adrian Mariappa,Isaac Success,Ken Sema,Nathaniel Chalobah,Angus Gunn,Maya Yoshida,Jack Stephens,Shane Long,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Ryan Bertrand,Nathan Redmond,Pierre Højbjerg,Jan Bednarek,Fraser Forster,Danny Ings,Charlie Austin,Mario Lemina,Josh Sims,Yan Valery
347,347,33,Tue,2019-04-23,19:45,Tottenham,1.3,0.3,Brighton,"56,251",Tottenham Hotspur Stadium,Chris Kavanagh,/en/matches/407914e9/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-23-2019-Premier-League,1,0,4-3-3,4-3-3,7.0,13.0,6.0,3.0,26.0,9.0,869.0,355.0,15.0,18.0,5.0,13.0,23.0,25.0,10.0,39.0,2.0,1.0,6.0,19.0,15.0,20.0,43.0,77.0,1.0,0.0,0.0,2.0,0.0,0.0,Hugo Lloris,Kieran Trippier,Danny Rose,Toby Alderweireld,Jan Vertonghen,Son Heung-min,Victor Wanyama,Fernando Llorente,Dele Alli,Christian Eriksen,Lucas Moura,Paulo Gazzaniga,Davinson Sánchez,Vincent Janssen,Eric Dier,Juan Foyth,Ben Davies,Mathew Ryan,Shane Duffy,Lewis Dunk,Dale Stephens,Yves Bissouma,Jürgen Locadia,Florin Andone,Pascal Groß,Alireza Jahanbakhsh,Martín Montoya,Bernardo,David Button,Gaëtan Bong,Beram Kayal,Leon Balogun,Glenn Murray,Solly March
348,348,31,Wed,2019-04-24,19:45,Wolves,1.2,0.8,Arsenal,"31,436",Molineux Stadium,Stuart Attwell,/en/matches/199f42bd/Wolverhampton-Wanderers-Arsenal-April-24-2019-Premier-League,3,1,3-5-2,4-2-3-1,12.0,9.0,5.0,5.0,9.0,16.0,419.0,804.0,15.0,7.0,22.0,4.0,14.0,16.0,21.0,4.0,1.0,3.0,11.0,6.0,14.0,23.0,59.0,48.0,2.0,0.0,0.0,3.0,0.0,0.0,Rui Patrício,Matt Doherty,Ryan Bennett,Rúben Neves,Raúl Jiménez,Willy Boly,Conor Coady,Diogo Jota,Jonny Castro,João Moutinho,Leander Dendoncker,John Ruddy,Ivan Cavaleiro,Hélder Costa,Morgan Gibbs-White,Romain Saïss,Rúben Vinagre,Bernd Leno,Sokratis Papastathopoulos,Laurent Koscielny,Henrikh Mkhitaryan,Alexandre Lacazette,Mesut Özil,Lucas Torreira,Ainsley Maitland-Niles,Alex Iwobi,Nacho Monreal,Granit Xhaka,Petr Čech,Mohamed Elneny,Shkodran Mustafi,Mattéo Guendouzi,Sead Kolašinac,Eddie Nketiah
349,349,31,Wed,2019-04-24,20:00,Manchester Utd,0.5,0.5,Manchester City,"74,431",Old Trafford,Andre Marriner,/en/matches/9bb5c776/Manchester-Derby-Manchester-United-Manchester-City-April-24-2019-Premier-League,0,2,5-3-2,4-3-3,10.0,10.0,1.0,1.0,8.0,8.0,535.0,827.0,13.0,14.0,10.0,16.0,8.0,12.0,13.0,11.0,0.0,2.0,9.0,10.0,18.0,10.0,68.0,64.0,2.0,0.0,0.0,2.0,0.0,0.0,David de Gea,Victor Lindelöf,Paul Pogba,Marcus Rashford,Chris Smalling,Jesse Lingard,Andreas Pereira,Fred,Ashley Young,Luke Shaw,Matteo Darmian,Sergio Romero,Alexis Sánchez,Juan Mata,Romelu Lukaku,Anthony Martial,Diogo Dalot,Ederson,Kyle Walker,Vincent Kompany,Raheem Sterling,İlkay Gündoğan,Sergio Agüero,Aymeric Laporte,Bernardo Silva,David Silva,Fernandinho,Oleksandr Zinchenko,Arijanet Muric,Danilo,Leroy Sané,Riyad Mahrez,Nicolás Otamendi,Gabriel Jesus
350,350,36,Fri,2019-04-26,20:00,Liverpool,3.1,0.2,Huddersfield,"53,249",Anfield,Kevin Friend,/en/matches/89b55cfd/Liverpool-Huddersfield-Town-April-26-2019-Premier-League,5,0,4-3-3,4-1-4-1,5.0,14.0,4.0,4.0,14.0,8.0,888.0,450.0,19.0,23.0,11.0,12.0,11.0,9.0,12.0,21.0,2.0,4.0,1.0,14.0,25.0,22.0,50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,Alisson,Virgil van Dijk,Georginio Wijnaldum,Dejan Lovren,Naby Keïta,Sadio Mané,Mohamed Salah,Jordan Henderson,Daniel Sturridge,Andrew Robertson,Trent Alexander-Arnold,Simon Mignolet,James Milner,Joe Gomez,Alex Oxlade-Chamberlain,Xherdan Shaqiri,Divock Origi,Jonas Lössl,Tommy Smith,Terence Kongolo,Jonathan Hogg,Juninho Bacuna,Karlan Grant,Isaac Mbenza,Steve Mounié,Christopher Schindler,Jon Gorenc Stanković,Erik Durm,Joel Coleman,Elias Kachunga,Adama Diakhaby,Chris Löwe,Alex Pritchard,Mathias Jørgensen
351,351,36,Sat,2019-04-27,12:30,Tottenham,1.6,1.1,West Ham,"60,043",Tottenham Hotspur Stadium,Anthony Taylor,/en/matches/787eb54d/Tottenham-Hotspur-West-Ham-United-April-27-2019-Premier-League,0,1,4-1-2-1-2,4-1-4-1,3.0,8.0,2.0,7.0,11.0,19.0,799.0,547.0,20.0,21.0,7.0,15.0,19.0,6.0,22.0,24.0,5.0,3.0,3.0,9.0,24.0,25.0,60.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,Hugo Lloris,Danny Rose,Toby Alderweireld,Davinson Sánchez,Son Heung-min,Eric Dier,Dele Alli,Juan Foyth,Christian Eriksen,Lucas Moura,Ben Davies,Paulo Gazzaniga,Kieran Trippier,Vincent Janssen,Victor Wanyama,Kyle Walker-Peters,Fernando Llorente,Łukasz Fabiański,Fabián Balbuena,Marko Arnautović,Felipe Anderson,Robert Snodgrass,Mark Noble,Issa Diop,Ryan Fredericks,Arthur Masuaku,Michail Antonio,Declan Rice,Adrián,Pablo Zabaleta,Pedro Obiang,Javier Hernández,Jack Wilshere,Angelo Ogbonna
352,352,36,Sat,2019-04-27,15:00,Watford,0.8,2.0,Wolves,"20,323",Vicarage Road Stadium,Simon Hooper,/en/matches/75a55372/Watford-Wolverhampton-Wanderers-April-27-2019-Premier-League,1,2,4-2-2-2,3-5-2,10.0,11.0,4.0,5.0,25.0,16.0,672.0,557.0,17.0,22.0,12.0,11.0,16.0,19.0,34.0,37.0,3.0,5.0,4.0,7.0,21.0,24.0,58.0,79.0,3.0,0.0,0.0,2.0,0.0,0.0,Ben Foster,Adrian Mariappa,Gerard Deulofeu,Craig Cathcart,Abdoulaye Doucouré,Andre Gray,Will Hughes,Kiko Femenía,José Holebas,Étienne Capoue,Roberto Pereyra,Heurelho Gomes,Daryl Janmaat,Isaac Success,Adam Masina,Ken Sema,Nathaniel Chalobah,Rui Patrício,Matt Doherty,Ryan Bennett,Rúben Neves,Raúl Jiménez,Willy Boly,Conor Coady,Diogo Jota,Jonny Castro,João Moutinho,Leander Dendoncker,John Ruddy,Ivan Cavaleiro,Hélder Costa,Morgan Gibbs-White,Romain Saïss,Rúben Vinagre
353,353,36,Sat,2019-04-27,15:00,Fulham,0.5,1.1,Cardiff City,"23,822",Craven Cottage,Chris Kavanagh,/en/matches/c6e99e2a/Fulham-Cardiff-City-April-27-2019-Premier-League,1,0,4-2-3-1,4-2-3-1,10.0,8.0,10.0,3.0,18.0,19.0,781.0,389.0,22.0,28.0,6.0,9.0,18.0,19.0,26.0,34.0,1.0,3.0,7.0,8.0,20.0,26.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,Sergio Rico,Ryan Sessegnon,Denis Odoi,Calum Chambers,Aleksandar Mitrović,Tom Cairney,Ryan Babel,Tim Ream,Maxime Le Marchand,Joe Bryan,Andre-Frank Zambo Anguissa,Fabricio,Neeskens Kebano,Floyd Ayité,Cyrus Christie,Jean Seri,Alfie Mawson,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Leandro Bacuna,Aron Gunnarsson,Nathaniel Mendez-Laing,Víctor Camarasa,Oumar Niasse,Junior Hoilett,Brian Murphy,Jazz Richards,Danny Ward,Bobby Reid,Greg Cunningham,Kadeem Harris
354,354,36,Sat,2019-04-27,15:00,Southampton,2.5,2.3,Bournemouth,"31,310",St. Mary's Stadium,Graham Scott,/en/matches/c78ca5a2/Southampton-Bournemouth-April-27-2019-Premier-League,3,3,4-3-3,5-3-2,8.0,9.0,9.0,3.0,27.0,11.0,547.0,624.0,25.0,19.0,20.0,7.0,21.0,13.0,21.0,34.0,0.0,0.0,7.0,20.0,20.0,24.0,73.0,62.0,2.0,0.0,0.0,1.0,0.0,0.0,Angus Gunn,Jack Stephens,Shane Long,Danny Ings,Oriol Romeu,James Ward-Prowse,Ryan Bertrand,Nathan Redmond,Pierre Højbjerg,Jan Bednarek,Yan Valery,Fraser Forster,Charlie Austin,Stuart Armstrong,Mario Lemina,Matt Targett,Josh Sims,Artur Boruc,Steve Cook,Dan Gosling,Nathan Aké,Jefferson Lerma,Callum Wilson,Joshua King,David Brooks,Nathaniel Clyne,Jack Simpson,Chris Mepham,Asmir Begović,Lys Mousset,Jordon Ibe,Emerson Hyndman,Ryan Fraser,Dominic Solanke
355,355,36,Sat,2019-04-27,15:00,Crystal Palace,0.3,1.5,Everton,"25,789",Selhurst Park,Lee Mason,/en/matches/e95d670d/Crystal-Palace-Everton-April-27-2019-Premier-League,0,0,4-4-2,4-2-3-1,9.0,15.0,5.0,10.0,10.0,33.0,510.0,754.0,21.0,20.0,16.0,12.0,25.0,17.0,38.0,19.0,4.0,0.0,9.0,6.0,18.0,22.0,64.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,Vicente Guaita,Patrick van Aanholt,Luka Milivojević,Scott Dann,Max Meyer,Cheikhou Kouyaté,Wilfried Zaha,Christian Benteke,James McArthur,Aaron Wan-Bissaka,Martin Kelly,Wayne Hennessey,Joel Ward,Andros Townsend,Jordan Ayew,Michy Batshuayi,Bakary Sako,Jordan Pickford,Michael Keane,Kurt Zouma,Gylfi Sigurðsson,Lucas Digne,Idrissa Gana Gueye,Morgan Schneiderlin,Bernard,Séamus Coleman,Dominic Calvert-Lewin,Richarlison,Maarten Stekelenburg,Leighton Baines,Phil Jagielka,Theo Walcott,Cenk Tosun,James McCarthy
356,356,36,Sat,2019-04-27,17:30,Brighton,1.3,0.4,Newcastle Utd,"30,587",The American Express Community Stadium,Mike Dean,/en/matches/dad6d374/Brighton-and-Hove-Albion-Newcastle-United-April-27-2019-Premier-League,1,1,4-4-2,5-4-1,7.0,10.0,7.0,4.0,32.0,10.0,621.0,634.0,11.0,23.0,6.0,7.0,30.0,15.0,23.0,35.0,3.0,0.0,5.0,7.0,24.0,15.0,80.0,84.0,2.0,0.0,0.0,3.0,0.0,0.0,Mathew Ryan,Bruno,Shane Duffy,Lewis Dunk,Dale Stephens,Beram Kayal,Florin Andone,Pascal Groß,Glenn Murray,José Izquierdo,Bernardo,David Button,Gaëtan Bong,Yves Bissouma,Jürgen Locadia,Anthony Knockaert,Solly March,Martin Dúbravka,Paul Dummett,Fabian Schär,Jonjo Shelvey,Salomón Rondón,Matt Ritchie,Isaac Hayden,Ayoze Pérez,Federico Fernández,Javier Manquillo,Christian Atsu,Karl Darlow,Ki Sung-yueng,Mohamed Diamé,Yoshinori Mutō,Kenedy,DeAndre Yedlin
