,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
228,228,24,Sat,2023-02-18,17:30,Newcastle Utd,2.0,1.9,Liverpool,"52,758",St James' Park,Anthony Taylor,/en/matches/2f909763/Newcastle-United-Liverpool-February-18-2023-Premier-League,0,2,4-3-3,4-3-3,3.0,8.0,6.0,7.0,18.0,19.0,499.0,744.0,10.0,14.0,7.0,4.0,11.0,5.0,24.0,22.0,3.0,0.0,6.0,8.0,15.0,15.0,58.0,71.0,1.0,1.0,0.0,1.0,0.0,0.0,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Joelinton,Allan Saint-Maximin,Alexander Isak,Miguel Almirón,Elliot Anderson,Dan Burn,Sean Longstaff,Martin Dúbravka,Paul Dummett,Jamaal Lascelles,Anthony Gordon,Callum Wilson,Matt Ritchie,Jamal Lewis,Javier Manquillo,Alisson,Joe Gomez,Fabinho,Virgil van Dijk,Mohamed Salah,Jordan Henderson,Cody Gakpo,Andrew Robertson,Darwin Núñez,Stefan Bajcetic,Trent Alexander-Arnold,Caoimhín Kelleher,James Milner,Naby Keïta,Roberto Firmino,Harvey Elliott,Diogo Jota,Kostas Tsimikas,Joël Matip
229,229,24,Sun,2023-02-19,14:00,Manchester Utd,4.4,1.6,Leicester City,"73,578",Old Trafford,Stuart Attwell,/en/matches/d6e88163/Manchester-United-Leicester-City-February-19-2023-Premier-League,3,0,4-2-3-1,4-2-3-1,9.0,9.0,6.0,6.0,18.0,14.0,744.0,607.0,23.0,26.0,10.0,10.0,16.0,7.0,22.0,15.0,0.0,1.0,7.0,10.0,17.0,15.0,67.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,David de Gea,Victor Lindelöf,Lisandro Martínez,Bruno Fernandes,Marcus Rashford,Marcel Sabitzer,Fred,Diogo Dalot,Luke Shaw,Wout Weghorst,Alejandro Garnacho,Tom Heaton,Tyrell Malacia,Raphaël Varane,Jadon Sancho,Facundo Pellistri,Aaron Wan-Bissaka,Anthony Elanga,Scott McTominay,Danny Ward,Wout Faes,Harvey Barnes,James Maddison,Kelechi Iheanacho,Harry Souttar,Victor Bernth Kristiansen,Kiernan Dewsbury-Hall,Nampalys Mendy,Timothy Castagne,Tetê,Daniel Iversen,Youri Tielemans,Jamie Vardy,Daniel Amartey,Patson Daka,Ricardo Pereira,Wilfred Ndidi,Dennis Praet
230,230,24,Sun,2023-02-19,16:30,Tottenham,1.5,0.5,West Ham,"61,476",Tottenham Hotspur Stadium,Michael Oliver,/en/matches/aae66d3d/Tottenham-Hotspur-West-Ham-United-February-19-2023-Premier-League,2,0,3-4-3,3-4-3,16.0,10.0,4.0,7.0,20.0,23.0,708.0,549.0,19.0,18.0,8.0,13.0,19.0,20.0,31.0,17.0,0.0,0.0,6.0,11.0,14.0,18.0,53.0,75.0,2.0,0.0,0.0,1.0,0.0,0.0,Fraser Forster,Oliver Skipp,Pierre Højbjerg,Richarlison,Harry Kane,Emerson,Eric Dier,Cristian Romero,Dejan Kulusevski,Ben Davies,Clément Lenglet,Brandon Austin,Davinson Sánchez,Son Heung-min,Ivan Perišić,Arnaut Danjuma,Pedro Porro,Japhet Tanganga,Lucas Moura,Łukasz Fabiański,Vladimír Coufal,Michail Antonio,Flynn Downes,Jarrod Bowen,Angelo Ogbonna,Thilo Kehrer,Nayef Aguerd,Tomáš Souček,Emerson Palmieri,Declan Rice,Alphonse Areola,Ben Johnson,Aaron Cresswell,Gianluca Scamacca,Pablo Fornals,Manuel Lanzini,Danny Ings,Saïd Benrahma
231,231,25,Fri,2023-02-24,20:00,Fulham,0.5,0.8,Wolves,"24,399",Craven Cottage,Michael Oliver,/en/matches/b452508e/Fulham-Wolverhampton-Wanderers-February-24-2023-Premier-League,1,1,4-2-3-1,4-4-2,12.0,17.0,3.0,3.0,20.0,15.0,616.0,589.0,20.0,19.0,14.0,10.0,11.0,19.0,15.0,16.0,1.0,1.0,10.0,8.0,34.0,22.0,78.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,Bernd Leno,Kenny Tete,Harrison Reed,Tim Ream,Bobby Reid,Andreas Pereira,Willian,João Palhinha,Carlos Vinícius,Issa Diop,Antonee Robinson,Marek Rodák,Layvin Kurzawa,Tosin Adarabioyo,Shane Duffy,Harry Wilson,Manor Solomon,Cédric Soares,Daniel James,José Sá,Mario Lemina,Rúben Neves,Raúl Jiménez,Matheus Cunha,Craig Dawson,Pablo Sarabia,Nélson Semedo,Max Kilman,Matheus Nunes,Hugo Bueno,Daniel Bentley,Rayan Aït Nouri,Nathan Collins,Daniel Podence,Jonny Castro,João Moutinho,Diego Costa,João Gomes
232,232,25,Sat,2023-02-25,15:00,Leicester City,0.0,0.7,Arsenal,"32,227",King Power Stadium,Craig Pawson,/en/matches/145cc0a5/Leicester-City-Arsenal-February-25-2023-Premier-League,0,1,4-3-3,4-3-3,14.0,9.0,0.0,8.0,10.0,15.0,459.0,733.0,12.0,11.0,6.0,6.0,16.0,18.0,21.0,11.0,4.0,4.0,9.0,5.0,20.0,17.0,57.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,Danny Ward,Wout Faes,Harvey Barnes,Kelechi Iheanacho,Harry Souttar,Victor Bernth Kristiansen,Kiernan Dewsbury-Hall,Wilfred Ndidi,Dennis Praet,Timothy Castagne,Tetê,Daniel Iversen,Youri Tielemans,Jamie Vardy,Daniel Amartey,Patson Daka,Ricardo Pereira,Nampalys Mendy,Luke Thomas,Aaron Ramsdale,Ben White,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,William Saliba,Leandro Trossard,Jorginho,Granit Xhaka,Oleksandr Zinchenko,Matt Turner,Kieran Tierney,Thomas Partey,Emile Smith Rowe,Eddie Nketiah,Jakub Kiwior,Rob Holding,Takehiro Tomiyasu
233,233,25,Sat,2023-02-25,15:00,Everton,1.6,1.9,Aston Villa,"39,309",Goodison Park,Anthony Taylor,/en/matches/25436a3b/Everton-Aston-Villa-February-25-2023-Premier-League,0,2,4-1-4-1,4-4-2,12.0,12.0,5.0,1.0,35.0,8.0,531.0,587.0,20.0,16.0,12.0,7.0,17.0,18.0,15.0,29.0,1.0,0.0,8.0,8.0,23.0,22.0,75.0,57.0,2.0,0.0,0.0,1.0,0.0,0.0,Jordan Pickford,James Tarkowski,Dwight McNeil,Amadou Onana,Abdoulaye Doucouré,Alex Iwobi,Vitaliy Mykolenko,Neal Maupay,Séamus Coleman,Idrissa Gana Gueye,Conor Coady,Asmir Begović,Mason Holgate,Michael Keane,Demarai Gray,Yerry Mina,Ben Godfrey,Tom Davies,Rúben Vinagre,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Ollie Watkins,Lucas Digne,Leon Bailey,Jacob Ramsey,Boubacar Kamara,Viljami Sinisalo,Oliwier Zych,Bertrand Traoré,Emi Buendía,Álex Moreno,Calum Chambers,Ashley Young,Jhon Durán
234,234,25,Sat,2023-02-25,15:00,West Ham,2.7,0.4,Nott'ham Forest,"62,469",London Stadium,Jarred Gillett,/en/matches/767981c6/West-Ham-United-Nottingham-Forest-February-25-2023-Premier-League,4,0,4-3-3,4-3-2-1,8.0,5.0,12.0,3.0,33.0,19.0,569.0,599.0,13.0,15.0,7.0,5.0,25.0,23.0,16.0,27.0,1.0,1.0,8.0,6.0,15.0,20.0,60.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Łukasz Fabiański,Ben Johnson,Vladimír Coufal,Lucas Paquetá,Danny Ings,Jarrod Bowen,Angelo Ogbonna,Saïd Benrahma,Nayef Aguerd,Tomáš Souček,Declan Rice,Alphonse Areola,Aaron Cresswell,Gianluca Scamacca,Pablo Fornals,Michail Antonio,Manuel Lanzini,Flynn Downes,Thilo Kehrer,Keylor Navas,Joe Worrall,Jonjo Shelvey,Neco Williams,Jack Colback,Morgan Gibbs-White,Brennan Johnson,Remo Freuler,Renan Lodi,Felipe,Chris Wood,Wayne Hennessey,Orel Mangala,Jesse Lingard,Harry Toffolo,Sam Surridge,Emmanuel Dennis,Danilo,Gustavo Scarpa
235,235,25,Sat,2023-02-25,15:00,Leeds United,0.9,0.4,Southampton,"36,641",Elland Road,Peter Bankes,/en/matches/9edb32a3/Leeds-United-Southampton-February-25-2023-Premier-League,1,0,4-2-3-1,4-4-2,15.0,13.0,9.0,2.0,26.0,10.0,704.0,527.0,23.0,27.0,8.0,11.0,12.0,10.0,13.0,32.0,2.0,3.0,3.0,7.0,25.0,15.0,49.0,45.0,2.0,0.0,0.0,4.0,0.0,0.0,Illan Meslier,Luke Ayling,Junior Firpo,Robin Koch,Brenden Aaronson,Patrick Bamford,Jack Harrison,Tyler Adams,Weston McKennie,Degnand Gnonto,Maximilian Wöber,Joel Robles,Marc Roca,Crysencio Summerville,Darko Gyabi,Georginio Rutter,Rasmus Nissen,Diogo Monteiro,Sam Greenwood,Gavin Bazunu,Ainsley Maitland-Niles,James Ward-Prowse,Paul Onuachu,Romain Perraud,Stuart Armstrong,Kamaldeen Sulemana,Mohamed Elyounoussi,Jan Bednarek,Armel Bella Kotchap,Roméo Lavia,Willy Caballero,Kyle Walker-Peters,Duje Ćaleta-Car,Adam Armstrong,Sekou Mara,Moussa Djenepo,Carlos Alcaraz,Ibrahima Diallo
236,236,25,Sat,2023-02-25,17:30,Bournemouth,1.0,2.4,Manchester City,"10,481",Vitality Stadium,Paul Tierney,/en/matches/e731c1dd/Bournemouth-Manchester-City-February-25-2023-Premier-League,1,4,5-4-1,3-2-4-1,10.0,9.0,4.0,6.0,16.0,16.0,533.0,901.0,15.0,26.0,10.0,6.0,10.0,9.0,12.0,16.0,1.0,2.0,7.0,7.0,15.0,11.0,50.0,30.0,2.0,0.0,0.0,2.0,0.0,0.0,Neto,Jack Stephens,Chris Mepham,Jefferson Lerma,Dominic Solanke,Dango Ouattara,Adam Smith,Hamed Junior Traorè,Marcos Senesi,Philip Billing,Jordan Zemura,Mark Travers,Darren Randolph,Ryan Fredericks,Ryan Christie,Joe Rothwell,Jack Stacey,Kieffer Moore,Antoine Semenyo,Ederson,Rúben Dias,Nathan Aké,İlkay Gündoğan,Erling Haaland,Jack Grealish,Rodri,Julián Álvarez,Manuel Akanji,Phil Foden,Rico Lewis,Stefan Ortega,Scott Carson,Kyle Walker,Kalvin Phillips,Kevin De Bruyne,Bernardo Silva,Sergio Gómez,Riyad Mahrez
237,237,25,Sat,2023-02-25,19:45,Crystal Palace,0.7,0.9,Liverpool,"25,842",Selhurst Park,Darren England,/en/matches/8a59c49c/Crystal-Palace-Liverpool-February-25-2023-Premier-League,0,0,4-2-3-1,4-3-3,11.0,14.0,5.0,3.0,23.0,14.0,508.0,784.0,16.0,14.0,6.0,5.0,18.0,18.0,25.0,19.0,4.0,1.0,5.0,10.0,23.0,24.0,70.0,58.0,2.0,0.0,0.0,5.0,0.0,0.0,Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Michael Olise,Albert Sambi Lokonga,Jordan Ayew,Jean-Philippe Mateta,Jeffrey Schlupp,Joachim Andersen,Nathaniel Clyne,Cheick Doucouré,Joseph Whitworth,Joel Ward,Luka Milivojević,Eberechi Eze,James McArthur,Will Hughes,Odsonne Édouard,Chris Richards,Alisson,Virgil van Dijk,James Milner,Naby Keïta,Mohamed Salah,Jordan Henderson,Cody Gakpo,Diogo Jota,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Caoimhín Kelleher,Fabinho,Roberto Firmino,Curtis Jones,Harvey Elliott,Kostas Tsimikas,Fabio Carvalho,Stefan Bajcetic
238,238,25,Sun,2023-02-26,13:30,Tottenham,0.8,0.4,Chelsea,"61,613",Tottenham Hotspur Stadium,Stuart Attwell,/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League,2,0,3-4-3,4-2-3-1,10.0,10.0,4.0,4.0,13.0,16.0,566.0,755.0,27.0,19.0,10.0,12.0,17.0,11.0,23.0,23.0,0.0,2.0,8.0,4.0,12.0,19.0,55.0,49.0,2.0,0.0,0.0,3.0,0.0,0.0,Fraser Forster,Oliver Skipp,Pierre Højbjerg,Richarlison,Harry Kane,Emerson,Eric Dier,Cristian Romero,Dejan Kulusevski,Ben Davies,Clément Lenglet,Brandon Austin,Davinson Sánchez,Son Heung-min,Ivan Perišić,Arnaut Danjuma,Pedro Porro,Japhet Tanganga,Lucas Moura,Kepa Arrizabalaga,Enzo Fernández,Thiago Silva,João Félix,Ruben Loftus-Cheek,Raheem Sterling,Ben Chilwell,Hakim Ziyech,Reece James,Kalidou Koulibaly,Kai Havertz,Marcus Bettinelli,Benoît Badiashile,Pierre-Emerick Aubameyang,Mykhailo Mudryk,Mason Mount,Denis Zakaria,Conor Gallagher,Noni Madueke
239,239,7,Wed,2023-03-01,19:45,Arsenal,2.6,1.2,Everton,"60,213",Emirates Stadium,Michael Oliver,/en/matches/705a2f3c/Arsenal-Everton-March-1-2023-Premier-League,4,0,4-3-3,4-5-1,5.0,12.0,5.0,1.0,15.0,6.0,878.0,396.0,7.0,12.0,7.0,12.0,11.0,15.0,10.0,26.0,4.0,2.0,5.0,12.0,22.0,11.0,60.0,67.0,0.0,0.0,0.0,2.0,0.0,0.0,Aaron Ramsdale,Ben White,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,William Saliba,Leandro Trossard,Jorginho,Granit Xhaka,Oleksandr Zinchenko,Matt Turner,Kieran Tierney,Thomas Partey,Emile Smith Rowe,Eddie Nketiah,Jakub Kiwior,Rob Holding,Takehiro Tomiyasu,Jordan Pickford,James Tarkowski,Michael Keane,Dwight McNeil,Amadou Onana,Abdoulaye Doucouré,Alex Iwobi,Vitaliy Mykolenko,Neal Maupay,Séamus Coleman,Idrissa Gana Gueye,Asmir Begović,Mason Holgate,Demarai Gray,Yerry Mina,Ben Godfrey,Tom Davies,Rúben Vinagre,Conor Coady
240,240,7,Wed,2023-03-01,20:00,Liverpool,2.6,0.8,Wolves,"53,259",Anfield,Paul Tierney,/en/matches/5e05f5f4/Liverpool-Wolverhampton-Wanderers-March-1-2023-Premier-League,2,0,4-3-3,4-2-3-1,13.0,14.0,5.0,2.0,17.0,8.0,671.0,557.0,12.0,21.0,12.0,11.0,9.0,12.0,6.0,17.0,1.0,3.0,3.0,7.0,27.0,22.0,54.0,59.0,2.0,0.0,0.0,3.0,0.0,0.0,Alisson,Fabinho,Virgil van Dijk,Ibrahima Konaté,Mohamed Salah,Harvey Elliott,Diogo Jota,Kostas Tsimikas,Darwin Núñez,Stefan Bajcetic,Trent Alexander-Arnold,Caoimhín Kelleher,James Milner,Roberto Firmino,Jordan Henderson,Alex Oxlade-Chamberlain,Cody Gakpo,Andrew Robertson,Fabio Carvalho,José Sá,Mario Lemina,Rúben Neves,Raúl Jiménez,Craig Dawson,Pablo Sarabia,Nélson Semedo,Max Kilman,Matheus Nunes,João Moutinho,Hugo Bueno,Daniel Bentley,Rayan Aït Nouri,Nathan Collins,Pedro Neto,Daniel Podence,Jonny Castro,Diego Costa,João Gomes
241,241,26,Sat,2023-03-04,12:30,Manchester City,1.3,0.4,Newcastle Utd,"53,419",Etihad Stadium,Simon Hooper,/en/matches/b33bcb97/Manchester-City-Newcastle-United-March-4-2023-Premier-League,2,0,4-2-3-1,4-3-3,8.0,13.0,8.0,4.0,18.0,17.0,662.0,538.0,13.0,11.0,4.0,11.0,9.0,7.0,24.0,19.0,0.0,1.0,4.0,8.0,17.0,17.0,67.0,58.0,2.0,0.0,0.0,4.0,0.0,0.0,Ederson,Kyle Walker,Rúben Dias,Nathan Aké,İlkay Gündoğan,Erling Haaland,Jack Grealish,Rodri,Kevin De Bruyne,Manuel Akanji,Phil Foden,Stefan Ortega,Kalvin Phillips,John Stones,Aymeric Laporte,Julián Álvarez,Bernardo Silva,Riyad Mahrez,Cole Palmer,Nick Pope,Kieran Trippier,Sven Botman,Jamaal Lascelles,Joelinton,Anthony Gordon,Callum Wilson,Miguel Almirón,Dan Burn,Sean Longstaff,Bruno Guimarães,Martin Dúbravka,Allan Saint-Maximin,Matt Ritchie,Matt Targett,Alexander Isak,Javier Manquillo,Jacob Murphy,Joe Willock
242,242,26,Sat,2023-03-04,15:00,Arsenal,2.1,1.3,Bournemouth,"60,222",Emirates Stadium,Chris Kavanagh,/en/matches/3e9a33fc/Arsenal-Bournemouth-March-4-2023-Premier-League,3,2,4-3-3,5-4-1,6.0,8.0,17.0,1.0,48.0,7.0,891.0,383.0,17.0,16.0,2.0,12.0,19.0,15.0,5.0,62.0,0.0,0.0,1.0,15.0,11.0,11.0,36.0,69.0,0.0,0.0,0.0,2.0,0.0,0.0,Aaron Ramsdale,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,William Saliba,Takehiro Tomiyasu,Leandro Trossard,Fabio Vieira,Oleksandr Zinchenko,Matt Turner,Kieran Tierney,Ben White,Emile Smith Rowe,Jakub Kiwior,Rob Holding,Jorginho,Reiss Nelson,Neto,Jack Stephens,Chris Mepham,Dominic Solanke,Dango Ouattara,Joe Rothwell,Adam Smith,Antoine Semenyo,Marcos Senesi,Philip Billing,Jordan Zemura,Mark Travers,Darren Randolph,Ryan Fredericks,Lewis Cook,Ryan Christie,Jack Stacey,Kieffer Moore,Jaidon Anthony
243,243,26,Sat,2023-03-04,15:00,Aston Villa,1.2,0.2,Crystal Palace,"41,893",Villa Park,Craig Pawson,/en/matches/433a4487/Aston-Villa-Crystal-Palace-March-4-2023-Premier-League,1,0,4-2-3-1,4-2-3-1,14.0,17.0,2.0,4.0,6.0,15.0,646.0,495.0,13.0,22.0,7.0,9.0,8.0,4.0,10.0,8.0,0.0,5.0,8.0,9.0,17.0,16.0,43.0,61.0,2.0,0.0,0.0,5.0,0.0,1.0,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Emi Buendía,Ollie Watkins,Álex Moreno,Jacob Ramsey,Boubacar Kamara,Robin Olsen,Viljami Sinisalo,Bertrand Traoré,Calum Chambers,Ashley Young,Jhon Durán,Lucas Digne,nan,Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Michael Olise,Albert Sambi Lokonga,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Joachim Andersen,Nathaniel Clyne,Cheick Doucouré,Joseph Whitworth,Joel Ward,Luka Milivojević,Jean-Philippe Mateta,James McArthur,Will Hughes,Odsonne Édouard,Chris Richards
244,244,26,Sat,2023-03-04,15:00,Chelsea,1.5,1.0,Leeds United,"39,905",Stamford Bridge,Michael Oliver,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League,1,0,3-4-3,4-2-3-1,11.0,7.0,5.0,7.0,19.0,17.0,758.0,591.0,26.0,23.0,12.0,12.0,14.0,16.0,15.0,14.0,2.0,2.0,10.0,12.0,14.0,17.0,56.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,Kepa Arrizabalaga,Benoît Badiashile,Enzo Fernández,Mateo Kovačić,João Félix,Ruben Loftus-Cheek,Raheem Sterling,Ben Chilwell,Kalidou Koulibaly,Kai Havertz,Wesley Fofana,Marcus Bettinelli,Pierre-Emerick Aubameyang,Trevoh Chalobah,Mykhailo Mudryk,Denis Zakaria,Hakim Ziyech,Conor Gallagher,Carney Chukwuemeka,Illan Meslier,Luke Ayling,Junior Firpo,Robin Koch,Brenden Aaronson,Crysencio Summerville,Jack Harrison,Tyler Adams,Georginio Rutter,Weston McKennie,Maximilian Wöber,Joel Robles,Marc Roca,Darko Gyabi,Pascal Struijk,Rasmus Nissen,Degnand Gnonto,Sam Greenwood,Mateo Joseph
245,245,26,Sat,2023-03-04,15:00,Brighton,3.5,0.3,West Ham,"31,523",The American Express Community Stadium,Stuart Attwell,/en/matches/bee059c4/Brighton-and-Hove-Albion-West-Ham-United-March-4-2023-Premier-League,4,0,4-2-3-1,4-2-3-1,6.0,8.0,7.0,3.0,18.0,7.0,842.0,491.0,20.0,11.0,3.0,10.0,8.0,6.0,7.0,22.0,0.0,0.0,2.0,12.0,18.0,18.0,48.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,Jason Steele,Tariq Lamptey,Adam Webster,Lewis Dunk,Solly March,Alexis Mac Allister,Pascal Groß,Kaoru Mitoma,Moisés Caicedo,Evan Ferguson,Pervis Estupiñán,Robert Sánchez,Danny Welbeck,Jeremy Sarmiento,Julio César Enciso,Deniz Undav,Billy Gilmour,Jan Paul van Hecke,Joël Veltman,Alphonse Areola,Ben Johnson,Lucas Paquetá,Danny Ings,Jarrod Bowen,Angelo Ogbonna,Saïd Benrahma,Nayef Aguerd,Tomáš Souček,Emerson Palmieri,Declan Rice,Krisztián Hegyi,Joseph Anang,Aaron Cresswell,Kurt Zouma,Gianluca Scamacca,Pablo Fornals,Manuel Lanzini,nan
246,246,26,Sat,2023-03-04,15:00,Wolves,0.5,1.2,Tottenham,"31,585",Molineux Stadium,Tim Robinson,/en/matches/bf4ac62d/Wolverhampton-Wanderers-Tottenham-Hotspur-March-4-2023-Premier-League,1,0,4-2-3-1,3-4-3,11.0,18.0,4.0,8.0,10.0,25.0,557.0,608.0,18.0,5.0,4.0,6.0,9.0,10.0,31.0,11.0,3.0,1.0,6.0,4.0,11.0,20.0,64.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,José Sá,Mario Lemina,Pedro Neto,Rúben Neves,Craig Dawson,Jonny Castro,Pablo Sarabia,Nélson Semedo,Max Kilman,Matheus Nunes,Diego Costa,Daniel Bentley,Rayan Aït Nouri,Nathan Collins,Raúl Jiménez,Matheus Cunha,Toti Gomes,João Moutinho,João Gomes,Fraser Forster,Oliver Skipp,Pierre Højbjerg,Son Heung-min,Harry Kane,Ivan Perišić,Cristian Romero,Dejan Kulusevski,Pedro Porro,Ben Davies,Clément Lenglet,Brandon Austin,Davinson Sánchez,Richarlison,Emerson,Eric Dier,Arnaut Danjuma,Japhet Tanganga,Lucas Moura
247,247,26,Sat,2023-03-04,17:30,Southampton,1.4,1.9,Leicester City,"30,139",St. Mary's Stadium,Robert Jones,/en/matches/4d14422c/Southampton-Leicester-City-March-4-2023-Premier-League,1,0,4-2-3-1,4-2-3-1,12.0,11.0,3.0,4.0,7.0,23.0,509.0,790.0,21.0,22.0,16.0,10.0,12.0,26.0,20.0,10.0,4.0,2.0,14.0,6.0,20.0,28.0,74.0,64.0,4.0,0.0,0.0,2.0,0.0,0.0,Gavin Bazunu,Kyle Walker-Peters,Ainsley Maitland-Niles,James Ward-Prowse,Che Adams,Kamaldeen Sulemana,Carlos Alcaraz,Theo Walcott,Jan Bednarek,Armel Bella Kotchap,Roméo Lavia,Willy Caballero,Adam Armstrong,Paul Onuachu,Romain Perraud,Stuart Armstrong,Sekou Mara,Moussa Djenepo,Mohammed Salisu,Danny Ward,Wout Faes,Harvey Barnes,James Maddison,Kelechi Iheanacho,Harry Souttar,Ricardo Pereira,Kiernan Dewsbury-Hall,Nampalys Mendy,Timothy Castagne,Tetê,Daniel Iversen,Çağlar Söyüncü,Jamie Vardy,Daniel Amartey,Patson Daka,Wilfred Ndidi,Dennis Praet,Luke Thomas
248,248,26,Sun,2023-03-05,14:00,Nott'ham Forest,0.8,1.7,Everton,"29,353",The City Ground,John Brooks,/en/matches/ec770341/Nottingham-Forest-Everton-March-5-2023-Premier-League,2,2,4-3-2-1,4-5-1,11.0,17.0,3.0,3.0,24.0,14.0,665.0,539.0,24.0,21.0,9.0,13.0,21.0,30.0,19.0,27.0,0.0,0.0,5.0,3.0,30.0,21.0,78.0,89.0,3.0,0.0,0.0,5.0,0.0,0.0,Keylor Navas,Joe Worrall,Jonjo Shelvey,Jack Colback,Morgan Gibbs-White,Brennan Johnson,Remo Freuler,Serge Aurier,Renan Lodi,Felipe,Chris Wood,Wayne Hennessey,Orel Mangala,Neco Williams,Jesse Lingard,Harry Toffolo,Sam Surridge,Ryan Yates,Emmanuel Dennis,Jordan Pickford,James Tarkowski,Michael Keane,Dwight McNeil,Amadou Onana,Demarai Gray,Abdoulaye Doucouré,Alex Iwobi,Ben Godfrey,Séamus Coleman,Idrissa Gana Gueye,Asmir Begović,Mason Holgate,Yerry Mina,Neal Maupay,Tom Davies,Rúben Vinagre,Conor Coady,James Garner
249,249,26,Sun,2023-03-05,16:30,Liverpool,2.8,0.8,Manchester Utd,"53,001",Anfield,Andy Madley,/en/matches/756e8036/North-West-Derby-Liverpool-Manchester-United-March-5-2023-Premier-League,7,0,4-3-3,4-2-3-1,13.0,14.0,4.0,3.0,20.0,18.0,630.0,477.0,17.0,15.0,9.0,9.0,9.0,12.0,14.0,28.0,0.0,4.0,7.0,12.0,20.0,21.0,70.0,57.0,2.0,0.0,0.0,3.0,0.0,0.0,Alisson,Fabinho,Virgil van Dijk,Ibrahima Konaté,Mohamed Salah,Jordan Henderson,Cody Gakpo,Harvey Elliott,Andrew Robertson,Darwin Núñez,Trent Alexander-Arnold,Caoimhín Kelleher,James Milner,Roberto Firmino,Curtis Jones,Diogo Jota,Kostas Tsimikas,Fabio Carvalho,Joël Matip,David de Gea,Lisandro Martínez,Bruno Fernandes,Marcus Rashford,Fred,Casemiro,Raphaël Varane,Diogo Dalot,Antony,Luke Shaw,Wout Weghorst,Tom Heaton,Harry Maguire,Tyrell Malacia,Marcel Sabitzer,Jadon Sancho,Aaron Wan-Bissaka,Anthony Elanga,Scott McTominay
250,250,26,Mon,2023-03-06,20:00,Brentford,2.2,1.4,Fulham,"17,025",Brentford Community Stadium,Anthony Taylor,/en/matches/3dce3a24/Brentford-Fulham-March-6-2023-Premier-League,3,2,4-3-3,4-2-3-1,12.0,17.0,2.0,3.0,21.0,31.0,445.0,650.0,22.0,12.0,11.0,13.0,18.0,7.0,29.0,22.0,3.0,1.0,3.0,9.0,22.0,21.0,60.0,58.0,0.0,0.0,0.0,3.0,0.0,0.0,David Raya,Aaron Hickey,Rico Henry,Ethan Pinnock,Christian Nørgaard,Mathias Jensen,Yoane Wissa,Ben Mee,Ivan Toney,Bryan Mbeumo,Mikkel Damsgaard,Matthew Cox,Kevin Schade,Josh Dasilva,Frank Onyeka,Pontus Jansson,Kristoffer Ajer,Shandon Baptiste,Vitaly Janelt,Bernd Leno,Kenny Tete,Harrison Reed,Aleksandar Mitrović,Manor Solomon,Tim Ream,Andreas Pereira,Willian,Saša Lukić,Issa Diop,Antonee Robinson,Marek Rodák,George Wickens,Tosin Adarabioyo,Harry Wilson,Cédric Soares,Bobby Reid,Daniel James,Carlos Vinícius
