,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
22,22,3,Sat,2021-08-28,15:00,West Ham,1.3,1.1,Crystal Palace,"59,751",London Stadium,Stuart Attwell,/en/matches/8e017435/West-Ham-United-Crystal-Palace-August-28-2021-Premier-League,2,2,4-2-3-1,4-3-3,10.0,7.0,5.0,3.0,28.0,13.0,545.0,641.0,16.0,13.0,15.0,15.0,15.0,29.0,13.0,36.0,1.0,2.0,6.0,9.0,32.0,18.0,68.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,Łukasz Fabiański,Aaron Cresswell,Vladimír Coufal,Pablo Fornals,Michail Antonio,Craig Dawson,Jarrod Bowen,Angelo Ogbonna,Saïd Benrahma,Tomáš Souček,Declan Rice,Alphonse Areola,Andriy Yarmolenko,Manuel Lanzini,Mark Noble,Issa Diop,Ryan Fredericks,Ben Johnson,Conor Coventry,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,Joachim Andersen,James McArthur,Christian Benteke,Conor Gallagher,Jack Butland,James Tomkins,Jean-Philippe Mateta,Jeffrey Schlupp,Martin Kelly,Reece Hannam,Jaïro Riedewald,Robert Street
23,23,3,Sat,2021-08-28,15:00,Aston Villa,0.7,0.9,Brentford,"42,045",Villa Park,Peter Bankes,/en/matches/a08ef96c/Aston-Villa-Brentford-August-28-2021-Premier-League,1,1,4-1-4-1,3-4-1-2,15.0,14.0,3.0,2.0,21.0,7.0,501.0,566.0,13.0,16.0,4.0,6.0,21.0,20.0,16.0,24.0,1.0,2.0,7.0,4.0,17.0,21.0,82.0,88.0,3.0,0.0,0.0,3.0,0.0,0.0,Emiliano Martínez,Matty Cash,Matt Targett,Ezri Konsa,Douglas Luiz,Emi Buendía,Axel Tuanzebe,Ashley Young,Danny Ings,Anwar El Ghazi,Carney Chukwuemeka,Jed Steer,Ollie Watkins,Conor Hourihane,Marvelous Nakamba,Frederic Guilbert,Kortney Hause,Jaden Philogene Bidace,Cameron Archer,David Raya,Rico Henry,Ethan Pinnock,Christian Nørgaard,Sergi Canós,Saman Ghoddos,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Kristoffer Ajer,Vitaly Janelt,Álvaro Fernández,Dominic Thompson,Mathias Jensen,Marcus Forss,Yoane Wissa,Halil Dervişoğlu,Shandon Baptiste,Mads Bidstrup
24,24,3,Sat,2021-08-28,15:00,Newcastle Utd,1.0,3.6,Southampton,"44,017",St. James' Park,Paul Tierney,/en/matches/d81af076/Newcastle-United-Southampton-August-28-2021-Premier-League,2,2,3-5-2,4-4-2,11.0,6.0,4.0,4.0,17.0,21.0,449.0,678.0,31.0,15.0,5.0,2.0,16.0,14.0,17.0,13.0,5.0,0.0,13.0,7.0,12.0,19.0,77.0,50.0,3.0,0.0,0.0,3.0,0.0,0.0,Freddie Woodman,Fabian Schär,Jamaal Lascelles,Callum Wilson,Allan Saint-Maximin,Matt Ritchie,Federico Fernández,Jacob Murphy,Miguel Almirón,Joe Willock,Sean Longstaff,Mark Gillespie,Ciaran Clark,Joelinton,Jamal Lewis,Jeff Hendrick,Emil Krafth,Javier Manquillo,Ryan Fraser,Alex McCarthy,Kyle Walker-Peters,Jack Stephens,Oriol Romeu,James Ward-Prowse,Adam Armstrong,Che Adams,Moussa Djenepo,Valentino Livramento,Mohammed Salisu,Mohamed Elyounoussi,Fraser Forster,Nathan Redmond,Romain Perraud,Armando Broja,Nathan Tella,Ibrahima Diallo,Theo Walcott,Jan Bednarek
25,25,3,Sat,2021-08-28,15:00,Brighton,0.7,1.4,Everton,"30,548",The American Express Community Stadium,Jonathan Moss,/en/matches/ec8b667a/Brighton-and-Hove-Albion-Everton-August-28-2021-Premier-League,0,2,3-4-3,4-4-1-1,7.0,9.0,4.0,5.0,12.0,14.0,775.0,475.0,25.0,17.0,10.0,15.0,8.0,9.0,15.0,16.0,1.0,0.0,6.0,10.0,18.0,20.0,65.0,51.0,1.0,0.0,0.0,2.0,0.0,0.0,Robert Sánchez,Adam Webster,Lewis Dunk,Yves Bissouma,Neal Maupay,Alexis Mac Allister,Leandro Trossard,Pascal Groß,Adam Lallana,Jakub Moder,Shane Duffy,Jason Steele,Aaron Connolly,Enock Mwepu,Steven Alzate,Danny Welbeck,Andi Zeqiri,Haydon Roberts,Taylor Richards,Jordan Pickford,Mason Holgate,Michael Keane,Allan,Richarlison,Dominic Calvert-Lewin,Demarai Gray,Lucas Digne,Andros Townsend,Abdoulaye Doucouré,Séamus Coleman,Asmir Begović,Andy Lonergan,Jonjoe Kenny,Alex Iwobi,Niels Nkounkou,André Gomes,Anthony Gordon,nan
26,26,3,Sat,2021-08-28,17:30,Liverpool,2.5,0.6,Chelsea,"54,000",Anfield,Anthony Taylor,/en/matches/78aa75e6/Liverpool-Chelsea-August-28-2021-Premier-League,1,1,4-3-3,3-4-3,13.0,4.0,12.0,3.0,40.0,12.0,875.0,558.0,16.0,26.0,11.0,21.0,20.0,13.0,8.0,36.0,0.0,2.0,1.0,14.0,16.0,20.0,62.0,71.0,0.0,0.0,0.0,2.0,1.0,0.0,Alisson,Fabinho,Virgil van Dijk,Roberto Firmino,Sadio Mané,Mohamed Salah,Jordan Henderson,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Harvey Elliott,Caoimhín Kelleher,Ibrahima Konaté,Thiago Alcántara,Naby Keïta,Joe Gomez,Alex Oxlade-Chamberlain,Takumi Minamino,Diogo Jota,Edouard Mendy,Antonio Rüdiger,Marcos Alonso,Andreas Christensen,Jorginho,N'Golo Kanté,Romelu Lukaku,Mason Mount,Reece James,César Azpilicueta,Kai Havertz,Kepa Arrizabalaga,Thiago Silva,Mateo Kovačić,Timo Werner,Ruben Loftus-Cheek,Trevoh Chalobah,Callum Hudson-Odoi,Ben Chilwell
27,27,3,Sun,2021-08-29,14:00,Burnley,1.0,1.2,Leeds United,"20,000",Turf Moor,Michael Oliver,/en/matches/2e5db698/Burnley-Leeds-United-August-29-2021-Premier-League,1,1,4-4-2,3-3-3-1,13.0,9.0,5.0,5.0,20.0,27.0,446.0,690.0,23.0,17.0,8.0,8.0,32.0,18.0,30.0,17.0,2.0,2.0,9.0,7.0,18.0,20.0,87.0,98.0,4.0,0.0,0.0,3.0,0.0,0.0,Nick Pope,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Jóhann Berg Guðmundsson,Josh Brownhill,Chris Wood,Ashley Barnes,Dwight McNeil,Ashley Westwood,Wayne Hennessey,Jack Cork,Aaron Lennon,Jay Rodriguez,Nathan Collins,Erik Pieters,Phil Bardsley,Matěj Vydra,Illan Meslier,Luke Ayling,Liam Cooper,Patrick Bamford,Raphinha,Diego Llorente,Stuart Dallas,Rodrigo,Pascal Struijk,Jack Harrison,Kalvin Phillips,Kristoffer Klaesson,Adam Forshaw,Tyler Roberts,Hélder Costa,Joe Gelhardt,Charlie Cresswell,Crysencio Summerville,Liam McCarron
28,28,3,Sun,2021-08-29,14:00,Tottenham,1.0,0.8,Watford,"57,672",Tottenham Hotspur Stadium,Andre Marriner,/en/matches/3cd9a733/Tottenham-Hotspur-Watford-August-29-2021-Premier-League,1,0,4-3-3,4-1-4-1,8.0,14.0,10.0,3.0,25.0,14.0,649.0,531.0,19.0,16.0,9.0,4.0,11.0,10.0,12.0,37.0,2.0,1.0,4.0,9.0,19.0,25.0,51.0,62.0,3.0,0.0,0.0,3.0,0.0,0.0,Hugo Lloris,Sergio Reguilón,Pierre Højbjerg,Davinson Sánchez,Son Heung-min,Harry Kane,Eric Dier,Dele Alli,Steven Bergwijn,Japhet Tanganga,Oliver Skipp,Pierluigi Gollini,Matt Doherty,Cristian Romero,Harry Winks,Bryan Gil,Giovani Lo Celso,Ryan Sessegnon,Lucas Moura,Daniel Bachmann,Oghenekaro Etebo,William Troost-Ekong,Joshua King,Adam Masina,Craig Cathcart,Moussa Sissoko,Ismaila Sarr,Emmanuel Dennis,Francisco Sierralta,Juraj Kucka,Rob Elliot,Jeremy Ngakia,Danny Rose,Imran Louza,Tom Cleverley,Ken Sema,Ashley Fletcher,Christian Kabasele
29,29,3,Sun,2021-08-29,16:30,Wolves,2.1,0.6,Manchester Utd,"30,621",Molineux Stadium,Mike Dean,/en/matches/871109e6/Wolverhampton-Wanderers-Manchester-United-August-29-2021-Premier-League,0,1,3-4-3,4-2-3-1,7.0,9.0,5.0,7.0,18.0,18.0,567.0,679.0,16.0,8.0,7.0,13.0,15.0,11.0,21.0,18.0,5.0,4.0,4.0,8.0,11.0,14.0,62.0,58.0,3.0,0.0,0.0,4.0,0.0,0.0,José Sá,Fernando Marçal,Rúben Neves,Raúl Jiménez,Francisco Trincão,Conor Coady,Nélson Semedo,Max Kilman,Romain Saïss,João Moutinho,Adama Traoré,John Ruddy,Ki-Jana Hoever,Rayan Aït Nouri,Daniel Podence,Willy Boly,Fábio Silva,Morgan Gibbs-White,Leander Dendoncker,David de Gea,Harry Maguire,Paul Pogba,Mason Greenwood,Fred,Bruno Fernandes,Raphaël Varane,Daniel James,Luke Shaw,Jadon Sancho,Aaron Wan-Bissaka,Tom Heaton,Victor Lindelöf,Edinson Cavani,Juan Mata,Anthony Martial,Jesse Lingard,Diogo Dalot,Nemanja Matić
30,30,4,Sat,2021-09-11,12:30,Crystal Palace,2.1,0.1,Tottenham,"26,000",Selhurst Park,Jonathan Moss,/en/matches/17e86f90/Crystal-Palace-Tottenham-Hotspur-September-11-2021-Premier-League,3,0,4-3-3,4-1-2-1-2,13.0,15.0,8.0,2.0,29.0,6.0,658.0,460.0,17.0,16.0,6.0,11.0,12.0,18.0,13.0,36.0,0.0,0.0,4.0,13.0,28.0,20.0,67.0,55.0,2.0,0.0,0.0,3.0,0.0,1.0,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,Joachim Andersen,James McArthur,Christian Benteke,Conor Gallagher,Jack Butland,Luka Milivojević,James Tomkins,Michael Olise,Will Hughes,Nathaniel Clyne,Odsonne Édouard,Martin Kelly,Hugo Lloris,Sergio Reguilón,Pierre Højbjerg,Harry Winks,Harry Kane,Emerson,Eric Dier,Dele Alli,Japhet Tanganga,Lucas Moura,Oliver Skipp,Pierluigi Gollini,Matt Doherty,Bryan Gil,Joe Rodon,Tanguy Ndombele,Ben Davies,Dane Scarlett,Tobi Omole
31,31,4,Sat,2021-09-11,15:00,Watford,0.2,2.2,Wolves,"20,019",Vicarage Road Stadium,Peter Bankes,/en/matches/09db0909/Watford-Wolverhampton-Wanderers-September-11-2021-Premier-League,0,2,4-1-4-1,3-4-3,15.0,13.0,6.0,8.0,18.0,15.0,516.0,632.0,20.0,19.0,8.0,9.0,12.0,5.0,23.0,20.0,1.0,2.0,10.0,7.0,20.0,13.0,54.0,49.0,3.0,0.0,0.0,3.0,0.0,0.0,Daniel Bachmann,Jeremy Ngakia,Danny Rose,Oghenekaro Etebo,William Troost-Ekong,Joshua King,Moussa Sissoko,Ismaila Sarr,Emmanuel Dennis,Francisco Sierralta,Juraj Kucka,Rob Elliot,Imran Louza,Tom Cleverley,Adam Masina,Ken Sema,Craig Cathcart,Ozan Tufan,Christian Kabasele,José Sá,Fernando Marçal,Rúben Neves,Raúl Jiménez,Francisco Trincão,Conor Coady,Nélson Semedo,Max Kilman,Romain Saïss,João Moutinho,Adama Traoré,John Ruddy,Ki-Jana Hoever,Rayan Aït Nouri,Daniel Podence,Yerson Mosquera,Willy Boly,Fábio Silva,Hwang Hee-chan
32,32,4,Sat,2021-09-11,15:00,Brentford,0.4,0.3,Brighton,"16,518",Brentford Community Stadium,Graham Scott,/en/matches/19a03697/Brentford-Brighton-and-Hove-Albion-September-11-2021-Premier-League,0,1,3-5-2,3-4-1-2,9.0,12.0,1.0,5.0,20.0,11.0,491.0,636.0,21.0,16.0,13.0,12.0,15.0,11.0,20.0,15.0,0.0,2.0,6.0,7.0,22.0,30.0,51.0,93.0,3.0,0.0,0.0,2.0,0.0,0.0,David Raya,Rico Henry,Ethan Pinnock,Christian Nørgaard,Sergi Canós,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Kristoffer Ajer,Shandon Baptiste,Vitaly Janelt,Álvaro Fernández,Dominic Thompson,Mathias Jensen,Marcus Forss,Yoane Wissa,Saman Ghoddos,Frank Onyeka,Mathias Jørgensen,Robert Sánchez,Marc Cucurella,Adam Webster,Lewis Dunk,Yves Bissouma,Neal Maupay,Leandro Trossard,Adam Lallana,Danny Welbeck,Shane Duffy,Joël Veltman,Kjell Scherpen,Jason Steele,Alexis Mac Allister,Jakub Moder,Steven Alzate,Solly March,Jürgen Locadia,Haydon Roberts
33,33,4,Sat,2021-09-11,15:00,Arsenal,2.7,0.7,Norwich City,"58,000",Emirates Stadium,Michael Oliver,/en/matches/4ac58f71/Arsenal-Norwich-City-September-11-2021-Premier-League,1,0,4-2-3-1,4-3-3,9.0,11.0,8.0,4.0,20.0,18.0,610.0,565.0,16.0,20.0,3.0,8.0,19.0,16.0,18.0,22.0,2.0,0.0,6.0,15.0,18.0,25.0,56.0,61.0,2.0,0.0,0.0,2.0,0.0,0.0,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Pierre-Emerick Aubameyang,Ainsley Maitland-Niles,Takehiro Tomiyasu,Nicolas Pépé,Albert Sambi Lokonga,Bernd Leno,Thomas Partey,Alexandre Lacazette,Emile Smith Rowe,Cédric Soares,Nuno Tavares,Calum Chambers,Pablo Marí,Tim Krul,Max Aarons,Grant Hanley,Lukas Rupp,Kieran Dowell,Christos Tzolis,Pierre Lees-Melou,Brandon Williams,Teemu Pukki,Kenny McLean,Andrew Omobamidele,Angus Gunn,Ben Gibson,Billy Gilmour,Todd Cantwell,Ozan Kabak,Mathias Normann,Milot Rashica,Jakob Sørensen
34,34,4,Sat,2021-09-11,15:00,Manchester Utd,2.5,0.4,Newcastle Utd,"72,732",Old Trafford,Anthony Taylor,/en/matches/7794fd6c/Manchester-United-Newcastle-United-September-11-2021-Premier-League,4,1,4-2-3-1,5-4-1,9.0,2.0,7.0,3.0,23.0,10.0,796.0,523.0,19.0,17.0,4.0,13.0,7.0,6.0,11.0,21.0,1.0,3.0,7.0,11.0,16.0,19.0,49.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,David de Gea,Harry Maguire,Paul Pogba,Cristiano Ronaldo,Mason Greenwood,Bruno Fernandes,Raphaël Varane,Luke Shaw,Jadon Sancho,Aaron Wan-Bissaka,Nemanja Matić,Tom Heaton,Victor Lindelöf,Eric Bailly,Juan Mata,Anthony Martial,Jesse Lingard,Fred,Diogo Dalot,Freddie Woodman,Ciaran Clark,Jamaal Lascelles,Joelinton,Allan Saint-Maximin,Matt Ritchie,Isaac Hayden,Javier Manquillo,Miguel Almirón,Joe Willock,Sean Longstaff,Karl Darlow,Fabian Schär,Jamal Lewis,Jeff Hendrick,Emil Krafth,Federico Fernández,Jacob Murphy,Dwight Gayle
35,35,4,Sat,2021-09-11,15:00,Leicester City,0.6,2.8,Manchester City,"32,087",King Power Stadium,Paul Tierney,/en/matches/8dd69c8d/Leicester-City-Manchester-City-September-11-2021-Premier-League,0,1,4-2-3-1,4-3-3,4.0,11.0,5.0,8.0,14.0,31.0,514.0,712.0,18.0,14.0,3.0,5.0,12.0,8.0,23.0,9.0,2.0,4.0,10.0,6.0,12.0,20.0,67.0,49.0,1.0,0.0,0.0,2.0,0.0,0.0,Kasper Schmeichel,Çağlar Söyüncü,Ryan Bertrand,Harvey Barnes,Youri Tielemans,Jamie Vardy,James Maddison,Marc Albrighton,Jannik Vestergaard,Wilfred Ndidi,Timothy Castagne,Danny Ward,Jonny Evans,Kelechi Iheanacho,Daniel Amartey,Ricardo Pereira,Kiernan Dewsbury-Hall,Patson Daka,Ademola Lookman,Ederson,Kyle Walker,Rúben Dias,İlkay Gündoğan,Gabriel Jesus,Jack Grealish,Aymeric Laporte,Rodri,Bernardo Silva,Ferrán Torres,João Cancelo,Scott Carson,John Stones,Nathan Aké,Raheem Sterling,Oleksandr Zinchenko,Kevin De Bruyne,Fernandinho,Riyad Mahrez
36,36,4,Sat,2021-09-11,15:00,Southampton,0.7,0.7,West Ham,"30,000",St. Mary's Stadium,David Coote,/en/matches/ddff1858/Southampton-West-Ham-United-September-11-2021-Premier-League,0,0,4-1-4-1,4-2-3-1,10.0,12.0,5.0,4.0,13.0,22.0,527.0,691.0,8.0,14.0,12.0,15.0,16.0,16.0,24.0,19.0,0.0,2.0,3.0,7.0,14.0,10.0,55.0,55.0,3.0,0.0,0.0,3.0,0.0,1.0,Alex McCarthy,Jack Stephens,Oriol Romeu,James Ward-Prowse,Adam Armstrong,Nathan Redmond,Romain Perraud,Moussa Djenepo,Valentino Livramento,Mohammed Salisu,Mohamed Elyounoussi,Fraser Forster,Kyle Walker-Peters,Lyanco,Che Adams,Armando Broja,Nathan Tella,Ibrahima Diallo,Jan Bednarek,Łukasz Fabiański,Aaron Cresswell,Vladimír Coufal,Pablo Fornals,Michail Antonio,Craig Dawson,Jarrod Bowen,Angelo Ogbonna,Saïd Benrahma,Tomáš Souček,Declan Rice,Alphonse Areola,Kurt Zouma,Andriy Yarmolenko,Manuel Lanzini,Nikola Vlašić,Mark Noble,Issa Diop,Ryan Fredericks
37,37,4,Sat,2021-09-11,17:30,Chelsea,1.3,1.2,Aston Villa,"39,969",Stamford Bridge,Stuart Attwell,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League,3,0,3-4-3,5-3-2,11.0,11.0,4.0,11.0,15.0,30.0,648.0,511.0,15.0,12.0,7.0,12.0,16.0,14.0,39.0,19.0,2.0,1.0,9.0,6.0,16.0,16.0,68.0,86.0,1.0,0.0,0.0,4.0,0.0,0.0,Edouard Mendy,Antonio Rüdiger,Marcos Alonso,Thiago Silva,Mateo Kovačić,Romelu Lukaku,Trevoh Chalobah,Saúl Ñíguez,Callum Hudson-Odoi,Hakim Ziyech,Kai Havertz,Kepa Arrizabalaga,Andreas Christensen,Jorginho,Timo Werner,Ruben Loftus-Cheek,Ross Barkley,Mason Mount,Ben Chilwell,Jed Steer,Matty Cash,Matt Targett,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Ollie Watkins,Axel Tuanzebe,Danny Ings,Jacob Ramsey,Viljami Sinisalo,Morgan Sanson,Bertrand Traoré,Ashley Young,Marvelous Nakamba,Anwar El Ghazi,Kortney Hause,Leon Bailey
38,38,4,Sun,2021-09-12,16:30,Leeds United,1.2,4.3,Liverpool,"36,507",Elland Road,Craig Pawson,/en/matches/e6a245be/Leeds-United-Liverpool-September-12-2021-Premier-League,0,3,4-1-4-1,4-3-3,9.0,8.0,2.0,11.0,19.0,21.0,564.0,684.0,16.0,8.0,10.0,8.0,7.0,8.0,20.0,16.0,2.0,4.0,9.0,5.0,13.0,21.0,53.0,60.0,2.0,1.0,0.0,1.0,0.0,0.0,Illan Meslier,Luke Ayling,Junior Firpo,Liam Cooper,Patrick Bamford,Raphinha,Diego Llorente,Stuart Dallas,Rodrigo,Jack Harrison,Kalvin Phillips,Kristoffer Klaesson,Tyler Roberts,Daniel James,Pascal Struijk,Charlie Cresswell,Crysencio Summerville,Mateusz Klich,Liam McCarron,Alisson,Fabinho,Virgil van Dijk,Thiago Alcántara,Sadio Mané,Mohamed Salah,Diogo Jota,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Harvey Elliott,Caoimhín Kelleher,Ibrahima Konaté,James Milner,Naby Keïta,Joe Gomez,Jordan Henderson,Alex Oxlade-Chamberlain,Curtis Jones
39,39,4,Mon,2021-09-13,20:00,Everton,1.4,1.0,Burnley,"30,000",Goodison Park,Martin Atkinson,/en/matches/668b2f97/Everton-Burnley-September-13-2021-Premier-League,3,1,3-4-3,4-4-2,3.0,6.0,4.0,6.0,16.0,21.0,579.0,540.0,10.0,10.0,15.0,19.0,26.0,22.0,20.0,13.0,2.0,2.0,7.0,5.0,27.0,28.0,74.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,Jordan Pickford,Michael Keane,Allan,Richarlison,Demarai Gray,Lucas Digne,Yerry Mina,Andros Townsend,Abdoulaye Doucouré,Ben Godfrey,Séamus Coleman,Asmir Begović,Jonjoe Kenny,Mason Holgate,Alex Iwobi,André Gomes,Anthony Gordon,Jean-Philippe Gbamin,Tom Davies,Nick Pope,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Jóhann Berg Guðmundsson,Josh Brownhill,Chris Wood,Ashley Barnes,Dwight McNeil,Ashley Westwood,Wayne Hennessey,Jack Cork,Aaron Lennon,Jay Rodriguez,Maxwel Cornet,Erik Pieters,Phil Bardsley,Matěj Vydra
40,40,5,Fri,2021-09-17,20:00,Newcastle Utd,1.3,1.5,Leeds United,"50,407",St. James' Park,Mike Dean,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League,1,1,5-4-1,4-1-4-1,9.0,11.0,4.0,5.0,8.0,23.0,447.0,708.0,17.0,19.0,9.0,6.0,14.0,9.0,29.0,14.0,1.0,1.0,10.0,9.0,10.0,26.0,65.0,70.0,2.0,0.0,0.0,2.0,0.0,0.0,Karl Darlow,Ciaran Clark,Jamaal Lascelles,Joelinton,Allan Saint-Maximin,Matt Ritchie,Isaac Hayden,Javier Manquillo,Miguel Almirón,Joe Willock,Sean Longstaff,Mark Gillespie,Fabian Schär,Jamal Lewis,Jeff Hendrick,Emil Krafth,Federico Fernández,Ryan Fraser,Jacob Murphy,Illan Meslier,Luke Ayling,Junior Firpo,Liam Cooper,Patrick Bamford,Raphinha,Stuart Dallas,Rodrigo,Daniel James,Kalvin Phillips,Mateusz Klich,Kristoffer Klaesson,Tyler Roberts,Charlie Cresswell,Crysencio Summerville,Stuart McKinstry,Sam Greenwood,Liam McCarron,Jamie Shackleton
41,41,5,Sat,2021-09-18,12:30,Wolves,0.6,2.5,Brentford,"30,000",Molineux Stadium,Darren England,/en/matches/fd1d60f4/Wolverhampton-Wanderers-Brentford-September-18-2021-Premier-League,0,2,3-4-3,3-5-2,10.0,7.0,4.0,2.0,23.0,7.0,646.0,457.0,9.0,15.0,6.0,10.0,12.0,14.0,9.0,30.0,2.0,2.0,9.0,11.0,25.0,16.0,57.0,62.0,4.0,0.0,0.0,4.0,0.0,1.0,José Sá,Fernando Marçal,Rúben Neves,Raúl Jiménez,Francisco Trincão,Conor Coady,Nélson Semedo,Max Kilman,Romain Saïss,João Moutinho,Adama Traoré,John Ruddy,Ki-Jana Hoever,Rayan Aït Nouri,Daniel Podence,Yerson Mosquera,Willy Boly,Fábio Silva,Hwang Hee-chan,David Raya,Rico Henry,Ethan Pinnock,Christian Nørgaard,Sergi Canós,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Kristoffer Ajer,Shandon Baptiste,Vitaly Janelt,Álvaro Fernández,Dominic Thompson,Mathias Jensen,Marcus Forss,Yoane Wissa,Saman Ghoddos,Frank Onyeka,Mathias Jørgensen
42,42,5,Sat,2021-09-18,15:00,Manchester City,1.0,0.4,Southampton,"52,698",Etihad Stadium,Jonathan Moss,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League,0,0,4-3-3,4-4-2,5.0,12.0,8.0,5.0,23.0,13.0,729.0,463.0,13.0,21.0,8.0,17.0,22.0,15.0,13.0,23.0,4.0,0.0,5.0,12.0,21.0,17.0,51.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,Ederson,Kyle Walker,Rúben Dias,Nathan Aké,Raheem Sterling,İlkay Gündoğan,Gabriel Jesus,Jack Grealish,Bernardo Silva,Fernandinho,João Cancelo,Scott Carson,Kevin De Bruyne,Ferrán Torres,Riyad Mahrez,Phil Foden,Luke Mbete-Tatu,Cole Palmer,Roméo Lavia,Alex McCarthy,Kyle Walker-Peters,Jack Stephens,Oriol Romeu,James Ward-Prowse,Adam Armstrong,Che Adams,Nathan Redmond,Valentino Livramento,Mohamed Elyounoussi,Jan Bednarek,Fraser Forster,Lyanco,Romain Perraud,Armando Broja,Moussa Djenepo,Mohammed Salisu,Nathan Tella,Ibrahima Diallo
43,43,5,Sat,2021-09-18,15:00,Liverpool,3.1,0.6,Crystal Palace,"52,000",Anfield,Andy Madley,/en/matches/59ef8c18/Liverpool-Crystal-Palace-September-18-2021-Premier-League,3,0,4-3-3,4-3-3,17.0,11.0,10.0,5.0,36.0,17.0,682.0,530.0,21.0,24.0,10.0,12.0,21.0,7.0,26.0,26.0,1.0,3.0,7.0,8.0,18.0,19.0,56.0,63.0,3.0,0.0,0.0,1.0,0.0,0.0,Alisson,Fabinho,Virgil van Dijk,Ibrahima Konaté,Thiago Alcántara,James Milner,Sadio Mané,Mohamed Salah,Jordan Henderson,Diogo Jota,Kostas Tsimikas,Caoimhín Kelleher,Naby Keïta,Joe Gomez,Alex Oxlade-Chamberlain,Curtis Jones,Takumi Minamino,Andrew Robertson,Divock Origi,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,Joachim Andersen,James McArthur,Christian Benteke,Conor Gallagher,Jack Butland,Luka Milivojević,James Tomkins,Michael Olise,Will Hughes,Nathaniel Clyne,Odsonne Édouard,Martin Kelly
44,44,5,Sat,2021-09-18,15:00,Norwich City,1.0,2.4,Watford,"26,649",Carrow Road,Robert Jones,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League,1,3,4-3-3,4-2-3-1,10.0,14.0,4.0,8.0,19.0,21.0,537.0,544.0,17.0,11.0,15.0,9.0,17.0,15.0,19.0,15.0,1.0,0.0,4.0,6.0,24.0,24.0,72.0,92.0,1.0,0.0,0.0,1.0,0.0,0.0,Tim Krul,Max Aarons,Grant Hanley,Billy Gilmour,Ozan Kabak,Mathias Normann,Milot Rashica,Brandon Williams,Teemu Pukki,Kenny McLean,Josh Sargent,Angus Gunn,Ben Gibson,Lukas Rupp,Todd Cantwell,Christos Tzolis,Pierre Lees-Melou,Dimitris Giannoulis,Adam Idah,Ben Foster,Danny Rose,William Troost-Ekong,Joshua King,Tom Cleverley,Craig Cathcart,Moussa Sissoko,Kiko Femenía,Ismaila Sarr,Emmanuel Dennis,Juraj Kucka,Daniel Bachmann,Jeremy Ngakia,Oghenekaro Etebo,Imran Louza,Adam Masina,Ken Sema,Ashley Fletcher,Christian Kabasele
