,Matchday,home,xG_home,xG_away,away,goals_home,goals_away,dif,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,result,home_Points,away_Points,B365H,B365D,B365A,Yellows_scored_home_MA5,Yellows_conceeded_home_MA5,Reds_scored_home_MA5,Reds_conceeded_home_MA5,Yellow_Reds_scored_home_MA5,Yellow_Reds_conceeded_home_MA5,Fouls_scored_home_MA5,Fouls_conceeded_home_MA5,Goals_scored_home_MA5,Goals_conceeded_home_MA5,Shoots_scored_home_MA5,Shoots_conceeded_home_MA5,SOT_scored_home_MA5,SOT_conceeded_home_MA5,Corners_scored_home_MA5,Corners_conceeded_home_MA5,Crosses_scored_home_MA5,Crosses_conceeded_home_MA5,Touches_scored_home_MA5,Touches_conceeded_home_MA5,Interceptions_scored_home_MA5,Interceptions_conceeded_home_MA5,Tackles_scored_home_MA5,Tackles_conceeded_home_MA5,Clearances_scored_home_MA5,Clearances_conceeded_home_MA5,Offsides_scored_home_MA5,Offsides_conceeded_home_MA5,Long Balls_scored_home_MA5,Long Balls_conceeded_home_MA5,Yellows_scored_away_MA5,Yellows_conceeded_away_MA5,Reds_scored_away_MA5,Reds_conceeded_away_MA5,Yellow_Reds_scored_away_MA5,Yellow_Reds_conceeded_away_MA5,Fouls_scored_away_MA5,Fouls_conceeded_away_MA5,Goals_scored_away_MA5,Goals_conceeded_away_MA5,Shoots_scored_away_MA5,Shoots_conceeded_away_MA5,SOT_scored_away_MA5,SOT_conceeded_away_MA5,Corners_scored_away_MA5,Corners_conceeded_away_MA5,Crosses_scored_away_MA5,Crosses_conceeded_away_MA5,Touches_scored_away_MA5,Touches_conceeded_away_MA5,Interceptions_scored_away_MA5,Interceptions_conceeded_away_MA5,Tackles_scored_away_MA5,Tackles_conceeded_away_MA5,Clearances_scored_away_MA5,Clearances_conceeded_away_MA5,Offsides_scored_away_MA5,Offsides_conceeded_away_MA5,Long Balls_scored_away_MA5,Long Balls_conceeded_away_MA5,Points_total_home_MA5,Points_total_away_MA5,Points_total_home_MA17,Points_total_away_MA17,Points_total_home_MA34,Points_total_away_MA34,season
896,14,Everton,0.7,2.4,Liverpool,1,4,-3,8.0,16.0,3.0,11.0,12.0,21.0,2,0.0,3.0,3.75,4.2,1.83,2.2,2.6,0.2,0.0,0.0,0.0,9.6,10.6,0.6,2.2,9.8,13.0,3.4,4.2,2.8,4.2,19.0,16.2,557.6,710.2,10.0,8.2,22.0,15.2,20.6,18.4,1.8,0.6,68.8,70.0,1.0,2.0,0.0,0.2,0.0,0.0,8.8,10.4,3.4,1.0,15.6,8.4,5.2,3.6,4.2,4.0,17.2,13.8,804.6,521.6,9.8,12.4,10.8,13.4,17.6,22.8,1.0,4.8,65.4,70.8,0.2,2.0,1.1176470588235294,2.0588235294117645,1.3529411764705883,2.2941176470588234,2021
897,14,Tottenham,1.9,0.3,West Brom,2,0,2,13.0,11.0,10.0,5.0,17.0,21.0,0,3.0,0.0,1.45,4.5,7.0,1.8,3.4,0.0,0.2,0.0,0.2,9.6,12.6,1.0,1.4,14.0,16.0,4.2,4.8,5.8,3.4,19.6,14.6,704.0,578.0,10.4,10.6,19.0,21.6,15.0,22.0,2.2,0.8,49.4,65.0,2.0,2.0,0.0,0.0,0.0,0.0,10.8,10.2,1.4,2.0,9.0,12.0,2.2,5.0,4.4,3.8,21.0,18.4,608.4,566.0,9.8,11.0,18.2,14.8,19.0,31.6,2.2,2.0,90.4,78.8,1.4,0.8,1.7647058823529411,,1.6176470588235294,,2021
898,14,Man Utd,1.9,1.4,Arsenal,3,2,1,9.0,10.0,3.0,8.0,12.0,18.0,0,3.0,0.0,1.65,4.0,5.0,3.6,1.6,0.2,0.0,0.2,0.0,10.4,10.4,1.0,2.4,,,,,2.6,9.0,11.6,23.4,557.8,747.2,8.0,10.2,14.8,16.0,25.0,11.0,3.4,1.6,56.0,63.0,1.4,3.2,0.0,0.0,0.0,0.2,10.4,12.8,1.6,1.0,11.6,12.2,3.8,4.2,4.4,4.6,15.8,16.0,608.6,603.6,6.6,8.8,14.8,13.4,19.8,17.4,2.6,2.0,59.6,67.6,0.8,2.4,1.5294117647058822,1.7058823529411764,1.7352941176470589,1.6764705882352942,2021
899,15,West Ham,1.8,1.1,Chelsea,3,2,1,10.0,10.0,1.0,9.0,13.0,33.0,0,3.0,0.0,4.75,3.6,1.75,1.0,1.2,0.0,0.2,0.0,0.0,9.8,6.8,1.8,1.4,11.4,13.2,5.0,3.8,5.0,5.0,19.4,20.2,521.4,711.0,12.8,8.2,13.8,14.6,23.8,18.2,1.6,1.2,63.0,58.4,1.8,3.8,0.0,0.0,0.0,0.0,11.0,14.0,2.0,0.6,,,,,7.2,2.6,20.0,12.2,762.0,462.4,7.6,11.6,12.6,15.6,14.6,21.2,3.2,2.4,58.4,66.8,1.4,2.2,1.7058823529411764,2.2941176470588234,1.2941176470588236,1.9705882352941178,2021
900,15,Newcastle,1.0,0.6,Burnley,1,0,1,11.0,9.0,10.0,3.0,20.0,16.0,0,3.0,0.0,2.4,3.2,3.1,2.4,1.6,0.2,0.2,0.0,0.0,11.4,11.2,1.0,2.0,7.6,14.6,3.0,4.8,3.8,3.0,15.4,17.8,434.8,739.8,9.2,6.6,13.4,15.8,17.6,18.8,1.0,2.0,65.4,60.6,2.6,1.6,0.0,0.0,0.0,0.0,9.6,9.2,1.8,1.4,7.6,16.0,3.4,5.4,3.2,6.6,17.4,24.0,463.6,699.0,13.2,8.8,14.2,10.2,25.6,17.6,2.4,1.4,79.0,74.0,0.6,1.4,0.47058823529411764,0.8823529411764706,0.7647058823529411,1.2647058823529411,2021
901,15,Southampton,1.6,1.6,Brighton,1,1,0,15.0,12.0,6.0,2.0,18.0,12.0,1,1.0,1.0,2.9,3.1,2.5,1.6,1.8,0.0,0.0,0.0,0.0,15.0,9.4,1.2,2.8,8.0,15.8,3.8,6.6,5.6,4.4,21.6,15.4,554.4,609.0,14.0,10.4,12.4,14.8,17.0,24.2,1.8,2.8,79.2,77.8,2.0,2.6,0.2,0.0,0.0,0.0,10.8,9.8,0.8,1.2,12.2,10.2,4.4,2.4,4.4,5.0,17.8,18.6,706.2,546.8,8.2,12.6,16.2,18.0,21.0,17.4,1.6,1.0,62.4,61.4,0.2,0.8,0.8823529411764706,1.411764705882353,1.1764705882352942,1.1764705882352942,2021
902,15,Wolves,0.1,2.7,Liverpool,0,1,-1,4.0,7.0,2.0,8.0,7.0,28.0,2,0.0,3.0,4.75,3.75,1.72,1.4,1.8,0.0,0.0,0.0,0.0,8.8,9.8,0.6,0.6,11.2,12.2,3.0,5.6,5.0,3.8,16.0,18.2,689.8,589.0,10.2,11.0,19.8,21.6,17.2,19.4,0.6,1.6,81.4,65.2,1.6,1.6,0.0,0.0,0.0,0.0,10.4,10.0,3.2,1.2,16.4,9.6,5.6,4.0,5.8,3.4,19.6,12.0,785.0,501.4,9.4,13.4,11.6,14.2,15.6,23.4,1.2,4.0,67.0,74.4,1.6,2.0,1.4705882352941178,2.176470588235294,1.5588235294117647,2.2941176470588234,2021
903,15,Southampton,0.8,3.1,Man City,1,3,-2,11.0,7.0,5.0,11.0,14.0,21.0,2,0.0,3.0,7.0,4.5,1.44,2.0,1.6,0.0,0.0,0.0,0.0,16.2,10.2,1.2,2.6,7.6,14.0,3.4,5.8,5.4,3.8,20.0,14.0,505.2,626.8,12.6,9.0,12.8,15.8,17.2,24.6,1.6,2.8,76.8,81.8,1.0,0.6,0.0,0.2,0.0,0.0,9.2,7.8,1.6,0.6,16.2,8.4,6.6,3.0,6.8,2.8,21.6,12.0,783.8,487.8,8.8,9.6,16.2,17.6,11.2,17.6,1.6,1.4,56.4,65.6,0.4,2.2,0.8823529411764706,1.7058823529411764,1.1176470588235294,1.7647058823529411,2021
904,15,Leeds,1.2,1.0,West Brom,2,2,0,11.0,9.0,5.0,1.0,34.0,13.0,1,1.0,1.0,1.4,5.25,6.5,3.4,1.4,0.0,0.0,0.0,0.0,15.2,11.4,1.0,0.8,11.8,16.8,4.0,6.0,5.2,4.8,17.6,16.0,608.2,540.6,13.2,10.6,20.8,20.0,17.8,20.6,1.0,1.6,64.2,62.2,1.8,1.8,0.0,0.0,0.0,0.0,10.4,11.4,1.2,2.0,8.4,12.0,2.2,4.8,3.6,5.4,20.0,20.8,620.0,577.2,10.2,11.6,16.2,12.8,21.2,28.0,1.6,1.8,90.6,74.6,1.6,0.8,,,,,2021
905,15,Tottenham,1.6,1.2,Man City,3,0,3,11.0,4.0,6.0,4.0,12.0,16.0,0,3.0,0.0,4.0,4.0,1.8,1.6,2.2,0.0,0.2,0.0,0.0,11.4,12.2,0.8,1.0,14.4,12.4,4.4,3.8,6.0,4.0,18.2,15.8,671.6,612.8,11.8,12.0,15.2,18.4,18.0,21.2,2.0,0.8,50.0,70.4,0.8,1.0,0.0,0.2,0.0,0.0,9.6,8.6,1.6,0.8,14.2,8.6,5.4,3.0,7.6,3.6,20.8,12.2,778.6,487.0,9.8,10.6,16.2,17.0,11.0,17.6,1.8,1.0,61.2,67.4,1.4,2.2,1.8823529411764706,1.8823529411764706,1.6176470588235294,1.7647058823529411,2021
906,15,Man Utd,0.9,0.5,Crystal Palace,1,0,1,16.0,9.0,9.0,6.0,20.0,13.0,0,3.0,0.0,1.4,4.75,8.0,2.6,1.6,0.0,0.0,0.2,0.0,10.2,10.8,1.6,1.8,,,,,2.0,10.0,9.8,25.2,565.0,709.8,7.6,9.8,17.4,15.8,26.2,9.2,2.0,1.8,53.4,64.8,2.8,2.6,0.0,0.2,0.0,0.0,13.4,12.6,1.6,1.2,11.8,13.0,3.6,5.2,4.4,5.2,16.4,18.6,609.2,583.4,9.8,7.2,19.2,22.0,19.2,16.2,1.4,1.2,69.8,70.4,1.4,1.4,1.6470588235294117,1.0,1.8235294117647058,1.0588235294117647,2021
907,15,Aston Villa,2.1,1.1,Leicester,2,1,1,8.0,25.0,3.0,6.0,16.0,18.0,0,3.0,0.0,2.87,3.5,2.4,1.8,2.0,0.2,0.0,0.0,0.0,8.8,12.4,1.2,1.6,11.8,16.6,3.6,5.8,4.6,7.8,16.0,22.4,488.6,691.2,8.4,9.6,20.6,16.2,21.8,18.8,1.2,0.2,60.4,64.8,1.8,0.6,0.0,0.0,0.0,0.0,8.8,13.0,1.4,2.0,13.0,9.0,6.2,3.8,5.4,5.8,14.4,19.0,599.2,569.2,9.4,11.6,19.4,12.0,19.6,16.0,2.8,1.8,70.2,67.8,1.2,1.0,1.2352941176470589,1.2941176470588236,1.0588235294117647,1.2352941176470589,2021
908,15,Everton,0.9,1.0,Arsenal,2,1,1,8.0,12.0,3.0,3.0,13.0,15.0,0,3.0,0.0,2.45,3.5,2.8,2.2,2.6,0.2,0.0,0.0,0.0,9.4,11.2,0.4,2.0,10.6,15.6,4.2,5.6,2.8,5.4,16.8,15.6,525.6,743.4,11.4,9.4,18.8,16.0,17.4,15.4,2.2,0.8,68.2,68.6,1.0,2.4,0.0,0.0,0.0,0.2,9.0,12.6,1.4,1.4,10.0,13.0,3.8,4.0,4.6,4.4,16.4,16.0,619.6,609.0,7.0,8.4,14.2,14.2,18.6,17.6,2.6,2.0,62.0,62.4,0.2,1.8,1.1176470588235294,1.7058823529411764,1.3235294117647058,1.6470588235294117,2021
909,16,West Brom,1.6,0.5,Southampton,2,1,1,12.0,18.0,8.0,2.0,28.0,11.0,0,3.0,0.0,3.6,3.3,2.1,2.2,2.6,0.0,0.0,0.0,0.0,10.2,12.2,1.4,1.8,9.2,14.2,2.6,6.4,3.4,5.6,18.2,24.6,577.6,607.0,10.2,10.6,17.4,14.8,23.2,26.0,0.8,2.6,85.6,75.4,2.4,1.6,0.0,0.0,0.0,0.0,15.6,10.2,1.4,2.4,7.0,13.4,2.8,5.6,5.0,5.0,20.0,15.0,479.8,666.6,12.2,10.4,12.6,16.2,15.0,21.6,1.2,2.6,73.2,81.8,1.0,0.4,,0.8823529411764706,,1.0294117647058822,2021
910,16,Man City,3.2,0.2,Wolves,1,0,1,12.0,5.0,14.0,1.0,33.0,4.0,0,3.0,0.0,1.18,7.0,15.0,0.8,0.8,0.0,0.2,0.0,0.0,8.2,8.8,1.6,1.4,14.2,8.2,4.4,3.2,7.6,4.2,19.6,12.8,818.8,459.2,9.4,10.8,15.2,14.8,9.6,19.8,2.4,1.4,65.4,59.6,1.6,2.0,0.0,0.0,0.0,0.0,7.6,9.6,0.2,0.6,10.8,13.6,3.4,5.8,4.6,4.8,15.6,21.0,632.0,640.8,10.0,10.2,21.0,19.4,19.4,18.4,1.8,1.4,77.2,63.6,2.0,1.0,1.8235294117647058,1.411764705882353,1.7647058823529411,1.4705882352941178,2021
911,16,Liverpool,2.2,0.2,Aston Villa,1,0,1,13.0,6.0,11.0,3.0,28.0,15.0,0,3.0,0.0,1.5,4.33,6.5,1.6,1.6,0.0,0.0,0.0,0.0,10.2,9.8,3.0,0.8,16.6,9.0,6.2,4.2,6.4,3.2,21.2,11.2,785.4,475.0,8.0,12.2,12.6,14.4,13.2,25.8,1.2,4.4,64.0,73.2,1.8,1.8,0.0,0.0,0.0,0.0,9.0,14.8,1.4,1.0,12.2,15.8,3.6,5.2,4.6,7.8,16.2,22.8,495.2,698.8,9.4,9.4,21.6,15.4,23.4,16.0,1.0,0.2,58.8,65.2,2.4,1.8,2.3529411764705883,1.3529411764705883,2.2941176470588234,1.0588235294117647,2021
912,16,Arsenal,1.8,0.6,Southampton,3,0,3,5.0,9.0,9.0,8.0,20.0,13.0,0,3.0,0.0,2.25,3.5,3.1,1.4,2.4,0.0,0.0,0.0,0.2,9.2,12.6,1.2,1.8,10.2,13.2,3.4,3.8,4.0,3.6,16.6,14.2,668.4,550.6,7.4,9.2,16.6,14.6,16.0,17.0,2.6,2.6,61.2,61.2,2.4,2.4,0.0,0.0,0.0,0.0,15.2,11.6,1.2,2.0,8.2,13.2,3.0,5.8,4.2,5.0,17.6,17.6,476.2,677.4,11.2,10.4,13.2,15.8,19.8,20.2,0.8,1.8,72.8,82.8,1.2,0.4,1.5294117647058822,0.8823529411764706,1.6176470588235294,1.0,2021
913,16,Chelsea,2.5,1.4,Leeds,3,2,1,9.0,15.0,5.0,2.0,16.0,10.0,0,3.0,0.0,1.5,4.5,6.0,2.0,3.4,0.0,0.0,0.0,0.0,10.6,13.2,1.8,1.2,,,,,8.6,2.8,22.8,13.4,728.0,494.0,8.2,11.4,11.4,16.2,14.8,22.6,2.6,2.8,63.4,64.2,3.6,1.8,0.0,0.0,0.0,0.0,12.8,10.4,1.0,1.0,14.8,13.8,5.4,5.6,6.2,4.0,23.0,15.0,640.6,538.8,15.0,12.2,20.2,20.2,17.2,24.4,2.4,1.6,69.0,59.6,1.6,1.2,2.1176470588235294,,1.9705882352941178,,2021
914,16,Man City,1.2,2.0,Man Utd,0,1,-1,6.0,17.0,8.0,6.0,22.0,14.0,2,0.0,3.0,1.9,3.4,4.2,1.0,1.6,0.0,0.2,0.0,0.2,9.2,8.6,1.4,1.2,16.6,7.6,5.8,2.8,8.8,3.6,22.4,10.2,824.4,459.0,10.8,12.0,14.4,14.4,7.4,22.6,1.8,0.6,65.2,58.2,2.4,1.6,0.0,0.0,0.2,0.0,10.6,10.2,1.2,1.8,,,,,3.6,9.2,12.2,22.0,592.0,664.4,7.8,9.4,18.8,16.6,22.4,12.4,2.4,1.0,56.8,68.4,2.0,1.4,1.9411764705882353,1.6470588235294117,1.7647058823529411,1.8235294117647058,2021
915,16,Burnley,0.8,0.8,West Ham,0,0,0,13.0,11.0,6.0,14.0,23.0,32.0,1,1.0,1.0,3.1,3.6,2.2,2.2,1.6,0.0,0.0,0.0,0.0,9.2,9.4,1.4,1.2,7.6,13.2,3.0,4.6,3.4,7.4,17.0,22.6,475.4,666.6,12.2,6.8,14.8,10.6,26.0,18.0,2.4,1.2,82.8,81.4,0.8,1.6,0.0,0.0,0.0,0.0,9.2,7.4,1.6,1.6,9.2,14.8,3.4,4.6,4.0,6.2,18.8,23.8,491.0,759.8,11.2,8.4,12.4,12.6,25.4,17.6,2.2,1.0,59.8,55.6,1.2,1.4,0.8235294117647058,1.7058823529411764,1.1764705882352942,1.3823529411764706,2021
916,16,Leicester,2.6,1.0,Newcastle,4,0,4,9.0,16.0,4.0,6.0,9.0,23.0,0,3.0,0.0,1.4,4.75,8.0,1.6,0.8,0.0,0.0,0.0,0.0,12.2,12.4,1.6,2.0,14.6,8.8,7.0,3.4,5.2,5.2,13.6,19.4,578.6,575.0,10.4,12.0,20.4,14.8,18.2,15.0,2.4,1.8,70.0,66.2,2.0,1.4,0.2,0.2,0.0,0.0,10.8,10.6,1.2,1.4,8.0,13.2,3.8,4.8,5.8,3.2,18.0,17.2,463.6,662.2,8.4,8.0,14.0,16.4,17.6,21.0,0.8,1.4,71.6,73.0,1.0,1.2,1.1176470588235294,0.6470588235294118,1.2352941176470589,0.8529411764705882,2021
917,16,Crystal Palace,1.8,1.0,Everton,3,1,2,15.0,14.0,8.0,2.0,18.0,15.0,0,3.0,0.0,3.75,3.25,2.1,2.6,2.6,0.0,0.0,0.0,0.0,13.0,13.6,1.2,1.4,12.2,13.8,3.6,5.2,5.4,5.6,18.2,16.2,611.4,562.6,9.2,7.6,19.6,23.6,17.2,18.4,0.4,1.4,67.8,70.6,2.4,2.8,0.2,0.0,0.0,0.0,9.4,11.6,0.6,1.8,11.4,15.8,4.0,5.4,2.8,5.2,16.6,16.8,514.6,735.4,11.0,9.2,16.2,16.8,17.6,14.6,2.8,0.8,68.0,63.4,0.8,0.8,1.0,1.2352941176470589,0.9705882352941176,1.3235294117647058,2021
918,17,Man City,0.5,2.0,Aston Villa,0,2,-2,12.0,9.0,7.0,10.0,18.0,19.0,2,0.0,3.0,1.22,6.5,12.0,1.2,1.8,0.0,0.0,0.0,0.2,8.2,10.4,1.2,1.2,16.8,7.8,5.4,2.8,9.4,4.4,22.0,11.6,802.0,513.6,10.6,11.6,12.8,17.0,10.2,23.8,1.2,0.8,67.4,54.2,1.8,1.6,0.0,0.0,0.0,0.0,7.8,15.0,1.4,1.0,12.4,16.4,3.8,6.2,3.6,8.0,14.6,23.6,496.8,724.0,8.6,8.6,21.4,16.0,24.2,14.8,0.8,0.6,60.6,68.2,1.8,1.8,1.7647058823529411,1.1764705882352942,1.6764705882352942,1.0588235294117647,2021
919,17,Man City,3.1,0.3,Leeds,7,0,7,5.0,9.0,6.0,2.0,17.0,6.0,0,3.0,0.0,1.28,5.75,10.0,1.8,2.0,0.0,0.0,0.0,0.2,8.2,10.6,0.8,1.4,19.8,8.4,6.6,3.0,8.8,5.6,22.0,12.6,779.2,538.4,11.2,10.8,15.2,15.4,13.0,23.4,1.2,0.6,71.0,53.8,4.4,2.0,0.0,0.0,0.0,0.0,13.4,11.2,1.2,1.4,14.2,16.4,5.2,6.2,4.6,4.0,18.8,16.2,605.4,553.2,13.2,12.8,22.4,17.2,17.2,20.0,3.0,1.4,67.0,57.8,1.2,1.0,1.7058823529411764,,1.588235294117647,,2021
920,17,Brighton,1.2,1.0,Wolves,0,1,-1,11.0,15.0,7.0,4.0,25.0,13.0,2,0.0,3.0,2.62,3.25,2.75,2.0,3.0,0.2,0.0,0.0,0.0,12.2,11.2,0.6,1.0,11.2,9.8,4.8,3.0,4.2,5.2,18.0,18.2,698.2,486.0,6.2,10.8,16.4,18.4,22.4,17.0,0.6,0.8,65.8,58.6,2.2,2.2,0.0,0.0,0.2,0.0,6.0,9.2,0.2,0.4,10.8,15.8,2.8,7.4,3.6,6.8,14.4,25.2,619.6,676.4,12.2,10.0,17.4,16.0,23.6,16.4,1.6,1.4,72.2,61.6,0.8,1.0,1.411764705882353,1.2352941176470589,1.2058823529411764,1.4705882352941178,2021
921,17,Crystal Palace,1.2,0.6,Southampton,2,2,0,16.0,20.0,4.0,6.0,20.0,19.0,1,1.0,1.0,3.1,3.25,2.37,2.2,2.8,0.0,0.0,0.0,0.0,13.2,13.8,1.4,1.6,11.6,14.6,3.4,5.4,6.2,4.8,19.4,17.2,601.0,552.4,7.4,7.4,17.0,22.2,19.2,21.4,0.4,1.2,67.4,70.2,2.2,2.2,0.0,0.0,0.0,0.0,14.2,10.4,0.8,2.2,9.8,10.4,3.0,4.8,5.4,6.0,17.2,17.8,470.2,685.8,9.8,10.4,13.2,15.2,21.2,18.6,0.8,2.0,74.2,81.0,0.8,0.2,1.1764705882352942,0.8823529411764706,1.0294117647058822,0.9705882352941176,2021
922,17,Arsenal,2.8,0.4,West Ham,2,0,2,9.0,9.0,5.0,2.0,16.0,17.0,0,3.0,0.0,1.53,4.5,5.5,1.0,1.6,0.0,0.0,0.0,0.0,9.0,10.6,1.6,1.8,10.2,13.2,3.4,3.8,5.0,4.8,15.6,13.8,666.2,550.2,7.4,8.6,13.8,14.0,13.4,17.2,2.6,2.2,63.4,61.4,0.8,1.8,0.0,0.0,0.0,0.0,9.2,8.8,1.0,1.2,12.0,13.6,3.8,4.2,6.2,7.0,22.0,23.6,524.8,686.0,9.2,7.2,12.8,15.2,21.0,20.6,2.0,1.2,61.8,64.6,1.2,1.0,1.7058823529411764,1.7058823529411764,1.7058823529411764,1.3235294117647058,2021
923,17,Chelsea,2.9,0.6,Everton,1,1,0,11.0,11.0,7.0,1.0,22.0,5.0,1,1.0,1.0,1.53,4.0,6.5,2.2,3.6,0.0,0.0,0.0,0.0,11.2,14.4,2.2,1.4,,,,,6.8,2.8,21.2,13.4,687.8,502.4,9.8,10.2,13.4,17.4,16.8,20.4,2.6,2.8,60.2,61.2,2.4,2.0,0.0,0.0,0.0,0.0,9.6,11.2,0.8,2.4,9.8,15.0,3.6,5.0,2.4,6.4,16.6,18.0,492.0,732.2,9.0,8.4,16.8,16.6,19.6,15.0,2.6,0.6,68.2,66.6,2.0,0.6,2.2941176470588234,1.0588235294117647,1.9705882352941178,1.2352941176470589,2021
924,17,Liverpool,2.7,0.3,Newcastle,3,1,2,9.0,4.0,11.0,0.0,23.0,6.0,0,3.0,0.0,1.22,6.5,12.0,1.6,1.8,0.0,0.0,0.0,0.0,11.6,8.8,2.8,0.2,18.4,9.2,7.2,4.8,8.2,3.2,22.0,11.0,765.4,485.0,7.6,10.8,14.8,17.0,14.4,23.4,1.6,4.2,69.4,73.6,1.8,1.2,0.2,0.0,0.0,0.0,12.0,9.2,1.0,2.0,10.2,16.0,4.8,5.4,6.0,3.6,19.0,15.6,488.6,611.6,7.4,8.0,14.6,17.4,18.2,21.2,0.8,1.2,77.8,72.2,3.0,1.0,2.3529411764705883,0.5882352941176471,2.2941176470588234,0.8529411764705882,2021
925,18,Leeds,1.6,3.5,Arsenal,1,4,-3,11.0,7.0,1.0,4.0,9.0,7.0,2,0.0,3.0,3.0,3.75,2.2,3.8,2.0,0.0,0.0,0.0,0.0,12.8,10.0,1.0,2.4,11.0,18.2,4.6,6.2,3.4,4.4,15.8,16.2,556.6,588.2,11.8,12.0,21.4,16.0,16.4,17.0,2.8,0.8,64.2,55.0,1.4,1.6,0.0,0.0,0.0,0.2,8.4,9.4,2.0,1.0,10.8,11.8,3.4,2.8,5.8,4.0,17.4,13.8,691.4,504.0,6.8,10.0,14.6,14.8,14.2,19.8,1.0,1.8,63.4,62.2,1.0,1.8,0.9411764705882353,1.7058823529411764,,1.7058823529411764,2021
926,18,Wolves,0.2,0.9,Chelsea,0,0,0,9.0,7.0,4.0,9.0,14.0,30.0,1,1.0,1.0,5.25,3.8,1.66,2.0,2.4,0.0,0.0,0.2,0.0,7.8,9.6,0.2,0.4,9.0,16.6,2.6,7.0,3.0,7.6,12.0,25.6,588.0,687.6,11.4,9.6,17.4,16.8,24.0,14.0,1.8,1.4,73.0,59.4,2.4,3.6,0.0,0.0,0.0,0.0,11.8,13.6,1.8,1.6,,,,,7.2,2.4,23.2,13.2,723.8,463.4,9.4,9.4,12.6,17.2,16.0,22.8,1.8,2.6,58.8,65.2,1.0,1.6,1.411764705882353,2.176470588235294,1.5588235294117647,1.9705882352941178,2021
927,18,Newcastle,0.3,2.9,Man City,0,4,-4,9.0,6.0,3.0,6.0,12.0,12.0,2,0.0,3.0,11.0,6.0,1.25,2.0,1.0,0.2,0.0,0.0,0.0,10.2,8.8,0.6,2.0,9.2,17.8,4.2,6.6,4.4,5.4,14.0,18.0,459.8,683.4,9.8,8.4,16.8,15.6,20.2,14.4,1.0,1.2,75.0,68.4,2.0,1.6,0.0,0.0,0.0,0.2,7.8,10.2,1.6,1.2,23.4,7.0,7.0,2.8,7.8,5.0,21.2,11.0,734.6,555.0,10.4,10.0,14.6,15.4,14.0,22.6,1.2,0.6,62.6,50.0,0.8,1.2,0.5882352941176471,1.8823529411764706,0.8529411764705882,1.588235294117647,2021
928,18,Tottenham,3.0,1.1,Liverpool,2,2,0,12.0,11.0,6.0,4.0,13.0,27.0,1,1.0,1.0,3.2,3.6,2.2,1.6,2.2,0.0,0.2,0.0,0.0,12.8,10.8,1.4,0.8,11.2,16.0,4.0,4.0,6.4,4.4,17.4,16.2,636.0,663.4,10.8,11.4,14.2,17.4,20.8,19.0,2.4,1.4,46.4,73.4,1.4,2.4,0.0,0.0,0.0,0.0,10.4,7.2,2.6,0.4,18.6,9.8,7.4,5.0,9.2,3.0,23.2,10.8,783.6,461.0,8.6,13.6,14.4,18.2,13.4,25.6,1.6,2.8,69.6,77.2,2.0,3.0,1.8823529411764706,2.3529411764705883,1.7058823529411764,2.2941176470588234,2021
929,19,West Ham,1.6,1.2,Southampton,2,3,-1,10.0,9.0,10.0,2.0,36.0,8.0,2,0.0,3.0,1.65,4.0,5.0,1.0,2.0,0.0,0.0,0.2,0.0,9.2,9.4,1.0,1.4,13.0,11.0,3.2,3.8,6.0,6.6,20.8,21.8,508.4,681.4,9.0,5.4,14.0,16.2,21.0,20.0,1.8,1.2,65.6,63.0,2.2,2.0,0.0,0.0,0.0,0.0,14.6,10.4,1.0,2.2,10.8,9.6,3.8,4.8,5.4,6.8,15.0,20.2,454.8,692.0,9.0,9.4,16.0,16.8,24.8,16.6,0.8,1.2,70.0,85.8,1.0,0.4,1.6470588235294117,0.9411764705882353,1.3235294117647058,0.9705882352941176,2021
930,19,Man City,3.6,2.7,Leicester,6,3,3,11.0,9.0,14.0,4.0,24.0,10.0,0,3.0,0.0,1.28,6.0,9.5,2.0,1.6,0.0,0.0,0.0,0.2,8.2,9.8,2.4,0.6,22.0,8.4,7.2,3.4,8.2,4.4,20.4,11.0,741.4,514.0,10.2,10.0,15.2,16.0,14.6,20.4,0.8,1.0,57.6,52.8,1.8,1.2,0.0,0.0,0.0,0.0,13.0,13.2,2.2,1.8,17.6,9.4,7.2,3.8,5.0,4.4,13.4,17.8,582.8,565.4,9.8,9.2,17.8,17.6,16.2,15.0,2.0,1.8,70.6,69.8,1.8,1.4,1.8823529411764706,1.2941176470588236,1.588235294117647,1.2352941176470589,2021
931,19,Man City,0.1,2.5,Arsenal,0,5,-5,13.0,7.0,3.0,4.0,9.0,9.0,2,0.0,3.0,1.44,5.0,6.5,1.6,1.2,0.0,0.0,0.0,0.0,8.0,10.6,3.4,1.2,20.8,8.6,6.2,4.6,8.2,5.0,18.6,12.2,733.2,504.0,8.4,8.4,14.4,16.2,16.4,19.0,1.0,1.2,55.6,49.6,1.4,1.6,0.0,0.0,0.0,0.2,8.6,9.2,2.4,1.2,8.6,16.0,2.6,3.4,5.8,3.4,15.2,12.8,640.2,523.0,8.4,9.6,14.4,15.0,13.6,18.8,1.2,1.2,64.0,63.0,1.8,1.8,2.0588235294117645,1.8823529411764706,1.6764705882352942,1.7647058823529411,2021
